TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3122585.01;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23321322.79;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15232814.66;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;302530858.51;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;155700007.24;;;SDP;DI1 X PRE
FI;16.569.933/0001-34;Vinci Selection Fundo De Investimento Multimercado;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10741.08;;2023-05-29;Outros;999 X 999
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5681236.00;;;Outros;999 X 999
FI;17.136.919/0001-00;SSMM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2278.41;;2023-05-29;Outros;999 X 999
FI;17.136.936/0001-47;EAE FUTURO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9113.64;;2023-05-29;Outros;999 X 999
FI;17.137.519/0001-19;EVA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3543346.36;;;SDP;DI1 X PRE
FI;17.518.962/0001-30;TOTA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2734.09;;2023-05-29;Outros;999 X 999
FI;17.552.646/0001-84;VINCI ONE FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;18.033.335/0001-71;SAN GIORGIO 1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1367.04;;2023-05-29;Outros;999 X 999
FI;18.932.519/0001-73;FONTE NOVA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;18.936.155/0001-08;MOXUARA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;18.936.227/0001-09;VINCI 112 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;268206.52;;2023-05-29;SDL;DI1 X IAP
FI;20.077.432/0001-08;TUCUNA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;20.077.464/0001-03;BEAGLE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;20.077.480/0001-04;JADE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;298333.79;;;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;248656.94;;;SDL;DI1 X IAP
FI;20.622.306/0001-97;DYNAMO GLOBAL MASTER FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4567877.53;;2023-05-29;Outros;999 X 999
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;179775.75;;;SDL;DI1 X IAP
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;58245.34;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;394720.28;;2023-05-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;394720.28;;2023-05-29;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;373469.23;;2023-05-29;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;92367487.87;;2023-05-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;118193892.48;;2023-05-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;104832878.77;;2023-05-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;41948.19;;2023-05-29;SEP;REU X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2889274.83;;2023-05-29;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;360456620.96;;2023-05-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1027245889.73;;2023-05-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;122934429.44;;2023-05-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;47920213.80;;2023-05-29;SEP;REU X PRE
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2502.19;;2023-05-29;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1086079.45;;2023-05-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3954191.69;;2023-05-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2502.19;;2023-05-29;SDL;DI1 X IAP
FI;24.413.805/0001-25;XARÁ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;24.413.881/0001-30;GRANADA INVEST FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1822.72;;2023-05-29;Outros;999 X 999
FI;25.097.687/0001-56;ZUKUNFT FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;25.423.162/0001-63;VICTORY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1367.04;;2023-05-29;Outros;999 X 999
FI;26.253.887/0001-13;KGD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1367.04;;2023-05-29;Outros;999 X 999
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;101788.22;;2023-05-29;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;190356.39;;2023-05-29;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;582240.31;;2023-05-29;SDM;DI1 X IGM
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;49981.85;;2023-05-29;Outros;999 X 999
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;169180.58;;2023-05-29;Outros;999 X 999
FI;27.825.196/0001-00;TOTA II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2278.41;;2023-05-29;Outros;999 X 999
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;75312.25;;2023-05-29;Outros;999 X 999
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;62355.95;;2023-05-29;Outros;999 X 999
FI;28.558.411/0001-16;KAPITALO ALPHA GLOBAL MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;7000.01;;2023-05-29;SCP;DOL X PRE
FI;28.558.411/0001-16;KAPITALO ALPHA GLOBAL MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;81639.08;;2023-05-29;SCP;DOL X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;63545.29;;2023-05-29;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;638.61;;2023-05-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;148970.31;;2023-05-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1497.11;;2023-05-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;254325.56;;2023-05-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;43876.25;;2023-05-29;SDP;DI1 X PRE
FI;29.011.016/0001-81;VINCI PORTIFOLIO 18B FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6835.23;;2023-05-29;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2242863.90;;;SCP;DOL X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;16639274.22;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;973113.28;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60243116.23;;;SDL;DI1 X IAP
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2369764.98;;;Outros;999 X 999
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;236183.85;;2023-05-29;SSC;SEL X DOL
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;952097.09;;2023-05-29;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11192.65;;2023-05-29;SDP;DI1 X PRE
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;112.49;;2023-05-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61379.01;;2023-05-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;616.82;;2023-05-29;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;72477594.40;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1104404.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76034327.26;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;327651977.51;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10102351.61;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;69970927.06;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56662639.89;;;Outros;999 X 999
FI;34.369.940/0001-74;ACESSO CONSIGNADOS I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;216658.05;;;SCP;DOL X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2285241.31;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;287079.97;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND RENDA FIXA ATIVO MASTER LONGO PRAZO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12853.44;;2023-05-29;SDP;DI1 X PRE
FI;34.687.399/0001-42;VINLAND RENDA FIXA ATIVO MASTER LONGO PRAZO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;129.19;;2023-05-29;SDP;DI1 X PRE
FI;34.798.972/0001-95;CATOLÉ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;34.799.086/0001-86;PANAMBY INNO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;123922.21;;;Outros;999 X 999
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2689197.13;;2023-05-29;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;434198.70;;2023-05-29;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5921268.60;;;SCO;DOL X OZ1
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;40303.82;;;Outros;999 X 999
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;114068.01;;2023-05-29;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;29846.38;;;SCP;DOL X PRE
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;406155.30;;;SDP;DI1 X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;104625.75;;2023-05-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1470909.95;;2023-05-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3271887.23;;2023-05-29;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1660.84;;2023-05-29;SDP;DI1 X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16.69;;2023-05-29;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1313187.09;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;256013.00;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY INNO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20151.91;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;172421605.16;;2023-05-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;51138491.00;;2023-05-29;SLP;IAP X PRE
