TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;08.708.395/0001-93;BNP PARIBAS CAPITAL PROTEGIDO III FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;2053195.74
FI;08.708.502/0001-83;GAUSS ESTRATÉGIA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-07-31;29962092.33
FI;08.708.941/0001-96;FLJ FIF CIC MULT CRÉD PRIV - RESPONSABILIDADE LIMITADA;2023-07-31;27119836.48
FI;08.709.003/0001-00;CSHG IPORANGA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;36722476.64
FI;08.710.975/0001-15;VC 10 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;44613730.35
FI;08.710.999/0001-74;SETEMBRO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;39531483.87
FI;08.719.850/0001-56;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RCM7;2023-07-31;1099089.48
FI;08.721.112/0001-43;MONACO FIF CIC MULT CRED PRIV - RESP LIMITADA;2023-07-31;31158686.31
FI;08.721.129/0001-09;CSHG LONDON FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;27071791.07
FI;08.739.850/0001-18;BRESSER HEDGE PLUS FI MULTIMERCADO;2023-07-31;22603109.33
FI;08.740.281/0001-20;BRADESCO FC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE ANDIROBA;2023-07-31;61734076.37
FI;08.741.792/0001-67;SANTANDER PB ANDABEM MULT FIC FI;2023-07-31;9941822.58
FI;08.744.323/0001-00;CARMO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;18844038.26
FI;08.744.334/0001-81;PÁSCOA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;114148629.57
FI;08.744.339/0001-04;LUDO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;87849550.18
FI;08.744.355/0001-05;BENVENTURA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;73938513.70
FI;08.744.460/0001-36;MOSQUITO FICFI MULT CRED PRIV IE;2023-07-31;33708079.43
FI;08.744.642/0001-07;LUZES FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;11542411.20
FI;08.744.969/0001-89;BNP PARIBAS CARRIUS FIC FI MULTIMERCADO PREVIDENCIARIO CRÉDITO PRIVADO;2023-07-31;290998370.64
FI;08.747.748/0001-64;PORTO SEGURO MULTIMERCADO CLASSIC FDO DE INVESTIMENTO EM COTAS FDOS INVESTIMENTO PREVIDENCIARIO;2023-07-31;27985204.84
FI;08.747.753/0001-77;PORTO SEGURO MULTIMERCADO RUBI PLUS FUNDO DE INVESTIMENTO EM COTAS FDOS INVESTIMENTO PREVIDENCIÁRIO;2023-07-31;89832975.38
FI;08.749.127/0001-10;ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;78914736.66
FI;08.749.140/0001-79;CEREJA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-07-31;42376946.57
FI;08.750.708/0001-71;PÁTRIA ECONOMIA REAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;2556243.13
FI;08.756.255/0001-90;FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO PRUMO;2023-07-31;23867515.88
FI;08.756.265/0001-26;BRADESCO FEEDER TNA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-07-31;683270022.32
FI;08.757.682/0001-93;BRADESCO H FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO PGBL VGBL VALOR;2023-07-31;9424431.27
FI;08.757.697/0001-51;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES ZINCO;2023-07-31;106661110.84
FI;08.759.871/0001-03;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO FAELCE BITUPITÁ;2023-07-31;160205357.40
FI;08.759.915/0001-97;DELFOS CRÉDITO PRIVADO MULTIMERCADO FUNDO DE INVESTIMENTO;2023-07-31;195739375.95
FI;08.767.024/0001-82;EAGLE PLUS FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-07-31;226286013.20
FI;08.767.757/0001-17;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULT CRED PRIV IE BALANCE INVESTIMENTOS;2023-07-31;19742907.81
FI;08.767.818/0001-46;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR LD;2023-07-31;308204289.79
FI;08.768.381/0001-65;BRB MILLENIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM RENDA FIXA LONGO PRAZO;2023-07-31;24103982.82
FI;08.770.806/0001-70;HEMATITA - FIM CRÉDITO PRIVADO IE;2023-07-31;2983568652.13
FI;08.770.815/0001-61;FROLIC 2 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;182192097.59
FI;08.770.962/0001-31;ARKANSAS FUNDO DE INVESTIMENTO FINANCEIRO MULT RESP LIMITADA;2023-07-31;57722770.18
FI;08.771.538/0001-01;NEO MULTI ESTRATÉGIA 30 FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;561913811.81
FI;08.771.663/0001-11;CSHG RC FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;76734077.14
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;38431454204.55
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-07-31;4905885846.38
FI;08.773.281/0001-27;BRADESCO H FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL POTENCIAL;2023-07-31;24907894.64
FI;08.773.805/0001-80;KADIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;16790577.60
FI;08.776.308/0001-35;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO TOP;2023-07-31;81997129.13
FI;08.785.841/0001-63;FIC DE FIF MULTIMERCADO GUADELUPE - RESPONSABILIDADE LIMITADA;2023-07-31;18073353.64
FI;08.799.251/0001-90;PICADILLI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;25647613.66
FI;08.799.265/0001-03;VIC VERDE AM FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;523190908.17
FI;08.799.304/0001-72;RAINBOW FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2023-07-31;47854897.88
FI;08.799.308/0001-50;DBMA FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR;2023-07-31;65119154.17
FI;08.799.315/0001-52;BIRD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO E INVESTIMENTO NO EXTERIOR;2023-07-31;125244302.17
FI;08.800.532/0001-15;FAMOSA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;47990138.88
FI;08.804.108/0001-49;PINGUIM FUNDO DE INVESTIMENTO EM AÇÕES;2023-07-31;434824543.18
FI;08.807.608/0001-34;FUNDO DE INVESTIMENTO MULTIMERCADO RINTER CRÉDITO PRIVADO;2023-07-31;469289370.48
FI;08.807.621/0001-93;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BOA ESPERANÇA - INVESTIMENTO NO EXTERIOR;2023-07-31;77587727.48
FI;08.807.626/0001-16;FORTUNA FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;37550684.41
FI;08.807.630/0001-84;CSHG BULLDOG FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;333191716.91
FI;08.813.564/0001-55;CSHG BUTHAN FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;105884876.93
FI;08.813.574/0001-90;NINA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2023-07-31;16546968.83
FI;08.814.431/0001-01;CAT AGRICOLE FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV - RESP LIMITADA;2023-07-31;9929457.13
FI;08.814.754/0001-97;BABY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;11450825.83
FI;08.815.327/0001-23;CSHG CATARINA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;28601546.09
FI;08.815.380/0001-24;CARDINAL PARTNERS MATISSE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;5209083.07
FI;08.815.381/0001-79;SOMMA MAC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;20954900.53
FI;08.815.386/0001-00;INTER SELECTION AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-07-31;18162829.69
FI;08.815.393/0001-01;RUMARIN FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-07-31;49053105.00
FI;08.817.414/0001-10;ITAÚ FOF RPI AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;387766362.83
FI;08.817.456/0001-50;NEO MULTI ESTRATÉGIA MASTER - FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;1403777039.22
FI;08.817.499/0001-36;NIRVANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;557845405.42
FI;08.817.807/0001-23;LYNX MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;131616554.20
FI;08.817.895/0001-63;MAUSER MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;9881297.27
FI;08.818.471/0001-13;LAMBDA FIF CIC MULT CRED PRIV - RESP LIMITADA;2023-07-31;20451865.29
FI;08.820.407/0001-77;CRESCENT MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;32210638.83
FI;08.820.430/0001-61;ITAÚ FLEXPREV XI A V40 FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT - RESP LIMITADA;2023-07-31;18847091.32
FI;08.822.067/0001-13;ITAÚ FLEXPREV RIO DE JANEIRO FIF DA CIC MULT CRÉD PRIV - RESP LIMITADA;2023-07-31;99915046.53
FI;08.822.151/0001-37;LAB FIF CIC MULT CRED PRIV - RESP LIMITADA;2023-07-31;45248150.74
FI;08.822.331/0001-19;FICCALIA FIF MULT CRÉD PRIV - RESP LIMITADA;2023-07-31;212653596.72
FI;08.823.570/0001-93;BNP PARIBAS AÇORES FUNDO DE INVESTIMENTO AÇÕES;2023-07-31;111366213.84
FI;08.824.167/0001-89;FAPE H10 ALTS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;211709330.99
FI;08.826.683/0001-42;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO BUILDING;2023-07-31;287653061.17
FI;08.828.112/0001-47;JANDAIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;10145854.00
FI;08.828.382/0001-58;XANGAI AÇÕES FUNDO DE INVESTIMENTO;2023-07-31;73727049.54
FI;08.828.843/0001-92;DELTA - FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;60438163.96
FI;08.828.888/0001-67;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRÁS 2 AÇÕES;2023-07-31;108633816.22
FI;08.830.058/0001-74;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO ALMIRANTE MULTIMERCADO - CRÉDITO PRIVADO;2023-07-31;334108703.90
FI;08.830.947/0001-31;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-07-31;1194078845.30
FI;08.831.466/0001-40;SÃO LUIZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;109604216.08
FI;08.831.574/0001-13;SANTA RITA FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-07-31;2106254487.28
FI;08.831.677/0001-83;GUANDRÉ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;25086514.27
FI;08.831.681/0001-41;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IPANEMA - INVESTIMENTO NO EXTERIOR;2023-07-31;53516574.60
FI;08.833.210/0001-72;CSHG GIRONDA INVESTIMENTOS FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉD PRIV INVESTIMENTO NO EXTERIOR;2023-07-31;85461009.27
FI;08.833.409/0001-09;BOREAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉD PRIV IE;2023-07-31;4258923.61
FI;08.833.547/0001-80;WHG ALABAMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;15652068.84
FI;08.833.562/0001-28;SAFIRA FIF MULT CRED PRIV - RESP LIMITADA;2023-07-31;30245948.04
FI;08.834.222/0001-11;CSHG TRÊS RIOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-07-31;26958998.01
FI;08.834.233/0001-00;DRL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;107510482.98
FI;08.843.959/0001-09;CONCÓRDIA TI FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2023-07-31;309452992.29
FI;08.845.635/0001-00;MOSAICO FUNDO DE INVESTIMENTO DE AÇÕES;2023-07-31;57739253.00
FI;08.853.235/0001-38;FUNDO DE INVESTIMENTO CRISTAL H10 MULTIMERCADO - CRÉDITO PRIVADO;2023-07-31;454400804.61
FI;08.853.256/0001-53;FUNDO DE INVESTIMENTO OPALA H10 MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;458386744.58
FI;08.853.268/0001-88;CARVOEIRO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;84043657.65
FI;08.867.993/0001-05;SAJUPI FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2023-07-31;62141721.05
FI;08.867.998/0001-38;CSHG PARATI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;33448259.01
FI;08.868.000/0001-10;CSHG IPE FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESITMENTO NO EXTERIOR;2023-07-31;91395255.59
FI;08.868.189/0001-40;CSHG CAPITAL FARO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-07-31;19409036.61
FI;08.868.276/0001-06;CSHG AHAVÁ FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-07-31;116663282.42
FI;08.868.293/0001-35;CHATELET FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-07-31;167052257.42
FI;08.868.430/0001-31;CSHG ROYAL FUND FIC DE FI MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;7806086.22
FI;08.868.449/0001-88;RHODES FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;86666737.96
FI;08.868.453/0001-46;SELLAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-07-31;119274519.56
FI;08.868.484/0001-05;ETZ FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;10345710.92
FI;08.868.502/0001-40;IGARAPÉ FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-07-31;11163202.53
FI;08.869.538/0001-49;POLIDO FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2023-07-31;13283384.11
FI;08.869.576/0001-00;MOS FUNDO DE INVESTIMENTO DE AÇÕES;2023-07-31;11582841.38
FI;08.875.004/0001-25;ANDBANK PERFORMANCE AÇÕES FIC DE FIF DE AÇÕES - RESPONSABILIDADE LIMITADA;2023-07-31;21432610.08
FI;08.875.020/0001-18;GÁVEA MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;7351365998.39
FI;08.892.340/0001-86;BAHIA AM SMID CAPS VALOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-07-31;94133241.56
FI;08.892.932/0001-06;SAFRA LAGRANGE I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES BDR-NÍVEL I;2023-07-31;121007202.35
FI;08.893.082/0001-52;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;1027104181.76
FI;08.893.093/0001-32;APOENA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;52547021.13
FI;08.893.097/0001-10;VERDE AM MULTI ALLOCATION BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;214398013.07
FI;08.893.161/0001-63;MAPFRE MASTER MULTIMERCADO PREV FUNDO DE INVESTIMENTO;2023-07-31;282886315.62
FI;08.893.167/0001-30;MAPFRE MASTER MULTIMERCADO PLUS PREV FUNDO DE INVESTIMENTO;2023-07-31;89268502.42
FI;08.893.169/0001-20;MAPFRE CORPORATE MULTIMERCADO PLUS PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;74446916.77
FI;08.893.172/0001-43;MAUÁ ABSOLUTO BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;2350694.65
FI;08.893.177/0001-76;QLZ MOS FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-07-31;15302307.91
FI;08.893.225/0001-26;CAUÊ FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;62145115.78
FI;08.900.302/0001-28;UNICURI -  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;10350245.04
FI;08.900.387/0001-44;TRANSAMÉRICA RV ALFAPREV MASTER FUNDO DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO;2023-07-31;10081550.23
FI;08.900.498/0001-50;ALFA PRIVATE MIDAS - FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIDOR PROFISSIONAL;2023-07-31;34916661.97
FI;08.904.080/0001-11;SAFRA PREVMULT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-07-31;113343746.33
FI;08.906.954/0001-70;ÁRIES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;39273206.77
FI;08.909.429/0001-08;ÁGORA BOLSA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-07-31;2142323.04
FI;08.912.569/0001-35;SHARP IBOVESPA ATIVO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-07-31;55349461.11
FI;08.912.591/0001-85;JGP MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-07-31;84531069.84
FI;08.913.138/0001-93;SETE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;33379247.93
FI;08.913.169/0001-44;BTG PACTUAL PGBL CONSERVADOR FI EM QUOTAS DE FI MULTIMERCADO PREVIDENCIÁRIO CRÉDITO PRIVADO;2023-07-31;3667010.01
FI;08.913.176/0001-46;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO DE AÇÕES PREVIDENCIÁRIO;2023-07-31;2526329.23
FI;08.913.187/0001-26;BTG PACTUAL CRÉDITO CORPORATIVO FIFE RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO PREVIDENCIÁRIO;2023-07-31;21133396.72
FI;08.915.198/0001-45;BRADESCO H FICFI DE AÇÕES AQUAMARINE;2023-07-31;3072173.73
FI;08.915.206/0001-53;JAZZ 18 FIF MULT CRED PRIV - RESP LIMITADA;2023-07-31;28675597.64
FI;08.915.294/0001-93;MDTM II FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;21130199.19
FI;08.915.312/0001-37;CSHG RALIA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;219965417.95
FI;08.915.835/0001-83;CARSU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2023-07-31;50270820.15
FI;08.915.842/0001-85;CSHG MNV - VALUE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO- CRED PRIV IE;2023-07-31;14299377.86
FI;08.915.923/0001-85;AT - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-07-31;1960259208.79
FI;08.915.927/0001-63;BEM FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES TPF;2023-07-31;12385592884.01
FI;08.916.887/0001-74;GONDOMAR FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-07-31;69532199.94
FI;08.918.379/0001-25;SANTANDER FIC FI PREV SUPERIOR MULTI CRED PRIV;2023-07-31;37867020.47
FI;08.918.382/0001-49;SANTANDER FIC FI PREV MULTIMERCADO CREDITO PRIVADO;2023-07-31;44969660.93
FI;08.918.752/0001-48;BTG PACTUAL PGBL CRÉDITO CORPORATIVO ICATU FIC DE FI MULTIMERCADO CRÉDITO PRIVADO PREVIDENCIÁRIO;2023-07-31;17464569.29
FI;08.920.983/0001-96;FUNDO DE INVESTIMENTO DE AÇÕES HN FIVE;2023-07-31;8629220.34
FI;08.920.987/0001-74;FUNDO DE INVESTIMENTO DE AÇÕES COMENDADOR PLUS INVESTIMENTO NO EXTERIOR - BDR NÍVEL I;2023-07-31;44585635.19
FI;08.920.991/0001-32;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO ESTAPART;2023-07-31;440118697.23
FI;08.927.284/0001-78;ESPLANADA MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;81873442.11
FI;08.927.292/0001-14;ITAÚ MEGA RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;142341248.97
FI;08.927.305/0001-55;ITAÚ ULTRA RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;38947553.21
FI;08.927.310/0001-68;ITAÚ ULTRA RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-07-31;83761822.50
FI;08.927.314/0001-46;ITAÚ FLEXPREV PREMIUM VALOR V10 FIF CIC MULT - RESP LIMITADA;2023-07-31;7345021.01
FI;08.927.318/0001-24;ITAÚ FLEXPREV PREMIUM VALOR V20 FIF CIC  MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-07-31;9041399.02
FI;08.927.387/0001-38;ITAÚ FLEXPREV BETA FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV - RESPONSABILIDADE LIMITADA;2023-07-31;65803568.07
FI;08.927.393/0001-95;ITAÚ PRIVATE RENDA FIXA IMA-B FICFI;2023-07-31;491286158.21
FI;08.927.403/0001-92;ITAÚ FLEXPREV PREMIUM VALOR V40 FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-07-31;5391014.57
FI;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-07-31;908202892.86
FI;08.927.454/0001-14;CSHG ALLOCATION VELT 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-07-31;27256249.11
FI;08.927.471/0001-51;CSHG RIO AZUL FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LTDA;2023-07-31;61452774.41
FI;08.927.481/0001-97;CRIATIVO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-07-31;70206903.15
