TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;11.492.193/0001-61;LIBERTAS LIQUIDEZ FUNDO DE INVESTIMENTO RENDA FIXA;2023-11-30;1188572138.89
FI;11.492.233/0001-75;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO MANATI;2023-11-30;692490804.99
FI;11.492.312/0001-86;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL RV30/05;2023-11-30;89355164.22
FI;11.492.361/0001-19;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL RV30/10;2023-11-30;296636319.75
FI;11.492.367/0001-96;BRADESCO FC DE FIF MULTIMERCADO CRÉDITO PRIVADO ÂMBAR;2023-11-30;21038788.25
FI;11.502.039/0001-23;DONOSTIA FIF MULTIMERCADO CRED PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2023-11-30;11705034.63
FI;11.502.094/0001-13;LUCKYX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;47890590.35
FI;11.502.157/0001-31;ORION FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;17925830.56
FI;11.502.190/0001-61;OMEGA - FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;54609214.01
FI;11.502.651/0001-04;ABRANGER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;46294593.15
FI;11.502.664/0001-75;SIGMA - FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;26736294.69
FI;11.502.690/0001-01;POLO ESTRATÉGIA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-11-30;17116792.07
FI;11.502.718/0001-00;TI 21 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-11-30;12178698.39
FI;11.502.728/0001-38;MOGNO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;487526053.66
FI;11.504.894/0001-73;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES - PETROBRAS 2010;2023-11-30;14191869.23
FI;11.504.922/0001-52;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL RV49/10;2023-11-30;249742832.08
FI;11.504.930/0001-07;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL/VGBL F85;2023-11-30;216421917.01
FI;11.504.960/0001-05;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL RV49/05;2023-11-30;50025890.91
FI;11.507.976/0001-71;FONTABA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-11-30;26619103.35
FI;11.508.507/0001-77;SOLIS VEGA FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2023-11-30;37720990.44
FI;11.519.473/0001-16;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RAITO;2023-11-30;50166894.76
FI;11.519.977/0001-36;BRADESCO H FICFI RENDA FIXA PGBL/VGBL ATIVO;2023-11-30;1349238866.21
FI;11.520.036/0001-12;TUCANO FUNDO DE INVESTIMENTO DE AÇÕES PREVIDENCIÁRIO;2023-11-30;26316123.73
FI;11.533.458/0001-22;BRADESCO H FICFI MULTIMERCADO PGBL/VGBL LINHA DO TEMPO 2030 II;2023-11-30;2814305.19
FI;11.538.190/0001-11;BRASILPREV TOP SETORIAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2023-11-30;407906870.04
FI;11.541.979/0001-21;CITIPREVI TITANIUM FUNDO DE INVESTIMENTO EM ACOES;2023-11-30;76969605.78
FI;11.541.999/0001-00;PAIVA FUNDO DE INVESTIMENTO EM AÇÕES - BDR NIVEL I - INVESTIMENTO NO EXTERIOR;2023-11-30;121302383.70
FI;11.542.011/0001-10;BRP FUTURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;23939223.92
FI;11.549.381/0001-89;BNP PARIBAS LANTUS FIC FI MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;80722950.99
FI;11.549.965/0001-54;FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI GJ KIR;2023-11-30;767985209.27
FI;11.555.338/0001-26;BRADESCO EMPRESAS H FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE 20;2023-11-30;571777853.01
FI;11.555.348/0001-61;SANTANDER PB ANIS MULT CRED PRIV FI;2023-11-30;92158894.80
FI;11.575.074/0001-72;GF MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;57288145.84
FI;11.575.100/0001-62;NEO FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-11-30;135322896.97
FI;11.575.277/0001-69;EAGLE EYE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;166183202.37
FI;11.575.331/0001-76;BB ARTEN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-11-30;58271449.21
FI;11.575.393/0001-88;FUBÁ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;20340240.70
FI;11.584.191/0001-00;SANTANDER FIC FI 49 III MULTIMERCADO CRÉD PRIV;2023-11-30;129803412.24
FI;11.616.354/0001-81;PLURAL YIELD FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2023-11-30;246930428.09
FI;11.616.374/0001-52;KINITRO EAGLE FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2023-11-30;196090961.22
FI;11.616.389/0001-10;ROSÁCEA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR EXCLUSIVO;2023-11-30;76016548.21
FI;11.616.482/0001-25;OCCAM FUNDO DE INVESTIMENTO DE AÇÕES;2023-11-30;805798112.59
FI;11.616.552/0001-45;OCCAM INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-11-30;199912030.11
FI;11.628.883/0001-03;OCCAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-11-30;774123386.50
FI;11.675.309/0001-06;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES IBOVESPA VALUATION;2023-11-30;30309387.97
FI;11.690.117/0001-60;LEROSA MODERADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-11-30;23999740.62
FI;11.695.006/0001-47;A3 VIKING FI EM QUOTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;75809891.63
FI;11.695.059/0001-68;FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO NEW LEAF I;2023-11-30;2620091325.06
FI;11.695.077/0001-40;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE SAMUKA;2023-11-30;3670500.68
FI;11.695.092/0001-98;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LEBANA;2023-11-30;14431519.94
FI;11.695.107/0001-18;CABRAL FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-11-30;24836665.66
FI;11.695.180/0001-90;FRACTALIS FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CRÉDITO PRIVADO;2023-11-30;21579600.12
FI;11.695.212/0001-57;ANTARES FUNDO DE INVESTIMENTO EM AÇÕES;2023-11-30;8059898.85
FI;11.695.223/0001-37;FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO OLISAN - INVESTIMENTO NO EXTERIOR;2023-11-30;11855031.40
FI;11.695.268/0001-01;BRADESCO FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO ESON;2023-11-30;79963315.47
FI;11.701.977/0001-52;CLARITAS ALOCAÇÃO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;20176385.49
FI;11.701.985/0001-07;VALORA GUARDIAN FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;340016605.31
FI;11.702.041/0001-46;FIC FIF MULTIMERCADO CRÉDITO PRIVADO ROVIGO;2023-11-30;36075499.33
FI;11.702.058/0001-01;ACR INVESTIMENTOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO QUALIFICADO;2023-11-30;42963201.15
FI;11.702.061/0001-17;INHAMBU II - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;53679088.18
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;301238724.16
FI;11.702.105/0001-09;LIBRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;947772433.44
FI;11.702.108/0001-42;LECHAIM FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-11-30;83840682.34
FI;11.702.118/0001-88;TIGUAN PGA FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-11-30;41989798.73
FI;11.702.126/0001-24;RIO DAS VELHAX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;23266194.45
FI;11.702.146/0001-03;VERMONT FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;21188552.19
FI;11.702.303/0001-72;CAPITAL ONE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2023-11-30;50956032.78
FI;11.702.468/0001-44;WIMBLEDON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;53033540.54
FI;11.702.491/0001-39;MANAGER SHARP LS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2023-11-30;12633225.75
FI;11.702.526/0001-30;MANGALARGA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;65500738.52
FI;11.714.716/0001-77;SANTANDER ALOCAÇÃO MULTIMERCADO MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-11-30;551227044.95
FI;11.714.749/0001-17;SANTANDER ZZ RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2023-11-30;414828276.16
FI;11.714.770/0001-12;SANTANDER ALOCAÇÃO LONG & SHORT MULT FIC FI;2023-11-30;250160287.42
FI;11.714.807/0001-02;SANTANDER FIC FI MACRO MASTER MULTIMERCADO;2023-11-30;1085240784.46
FI;11.714.819/0001-37;SANTANDER ALOCAÇÃO LONG & SHORT VIP MULT FIC FI;2023-11-30;347632189.55
FI;11.714.841/0001-87;SANTANDER PB SANT'ANNA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-11-30;37233746.64
FI;11.714.860/0001-03;SANTANDER ALOCAÇÃO MULTIESTRATÉGIA EQUILÍBRIO MULT FIC FI;2023-11-30;42465820.49
FI;11.726.466/0001-95;MERITA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;21713351.49
FI;11.726.545/0001-04;SANTANDER PB BELLE DU JOUR MULT CRÉD PRIV FI;2023-11-30;92229564.71
FI;11.726.594/0001-39;MEP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;28065854.89
FI;11.726.620/0001-29;PB IPÊ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;14935795.32
FI;11.726.748/0001-92;QUEOPS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-11-30;36301584.74
FI;11.727.711/0001-89;BB TOP RF Q FUNDO DE INVESTIMENTO DE RENDA FIXA LONGO PRAZO;2023-11-30;1853628163.75
FI;11.733.898/0001-23;GOOD HOPE - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;369189984.65
FI;11.734.024/0001-90;SOLIS ARGUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2023-11-30;8530778.19
FI;11.739.167/0001-95;FDC FIX - FUNDO DE INVESTIMENTO RENDA FIXA - INVESTIDOR PROFISSIONAL;2023-11-30;55662818.91
FI;11.741.292/0001-30;AC2 ALL INVESTORS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;4798844.28
FI;11.741.429/0001-56;QUASAR TROPOS FUNDO DE INVESTIMENTO DE AÇÕES;2023-11-30;16775506.67
FI;11.756.904/0001-68;BRADESCO H FICFI RENDA FIXA PGBL/VGBL ATIVO PLUS;2023-11-30;542153815.12
FI;11.769.259/0001-18;BNP PARIBAS FF FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-11-30;242460575.20
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;2324768716.39
FI;11.769.382/0001-39;FUNDO DE INVESTIMENTO MULTIMERCADO LOPES MENDES INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;137947662.49
FI;11.769.863/0001-44;CSHG VINDOURO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2023-11-30;19414672.64
FI;11.783.804/0001-20;WESTERN ASSET GLOBAL PLUS FUNDO DE INVESTIMENTO MULTIMERCADO DE LONGO PRAZO;2023-11-30;5420364.56
FI;11.783.814/0001-66;WESTERN ASSET GLOBAL PLUS FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO DE LONGO PRAZO;2023-11-30;5485836.36
FI;11.784.036/0001-20;LME REC IMA-B FUNDO DE INVESTIMENTO EM RENDA FIXA;2023-11-30;75365566.50
FI;11.802.604/0001-78;BB MULTIMERCADO LONGO PRAZO GLOBAL VITA PRIVATE FUNDO DE INVESTIMENTO;2023-11-30;192817150.23
FI;11.802.635/0001-29;ARVUS EQUITIES FUNDO DE INVESTIMENTO DE AÇÕES;2023-11-30;6760462.13
FI;11.804.558/0001-46;FQJ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-11-30;337788816.67
FI;11.808.053/0001-50;FUNDO DE INVESTIMENTO CRÉDITO PRIVADO RENDA FIXA CONCESSÕES BRASIL I;2023-11-30;629261696.14
FI;11.817.139/0001-49;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES DIV 114;2023-11-30;1131890491.92
FI;11.822.300/0001-72;GAIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;17371649.67
FI;11.822.361/0001-30;YELLOW FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-11-30;29097745.70
FI;11.822.985/0001-57;SCMD FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-11-30;696677983.24
FI;11.823.008/0001-74;CARRO FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2023-11-30;19348994.78
FI;11.827.400/0001-91;IP PARTICIPAÇÕES PARTNERS FIC DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2023-11-30;45178319.53
FI;11.827.429/0001-73;SOLARIUM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;55983051.01
FI;11.827.449/0001-44;ICATU MULTIGESTORES FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO IE;2023-11-30;121797828.15
FI;11.827.500/0001-18;FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2023-11-30;144815935.37
FI;11.827.552/0001-94;ALOCC TNA ICATU PREVIDÊNCIA PRIVADA FIC FI MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;66354058.28
FI;11.827.579/0001-87;IP-VALUE HEDGE PARTNERS FI EM COTAS DE FUNDOS DE INVESTIMENTOS EM AÇÕES - BDR NÍVEL I;2023-11-30;58122718.48
FI;11.839.215/0001-17;BB RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO DEDICADO ANS FUNDO DE INVESTIMENTO;2023-11-30;2488288416.86
FI;11.839.227/0001-41;BB UNESP FUNDO DE INVESTIMENTO RENDA FIXA;2023-11-30;1300924309.46
FI;11.839.250/0001-36;BB IRF-M 1 FUNDO DE INVESTIMENTO DE RENDA FIXA;2023-11-30;7341468846.42
FI;11.840.453/0001-42;FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO UBR III;2023-11-30;1639746880.03
FI;11.851.215/0001-32;MALAGA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;76970808.41
FI;11.851.282/0001-57;FIXIN FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-11-30;69205979.04
FI;11.858.480/0001-42;GUAPURUVU MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2023-11-30;65596257.73
FI;11.858.506/0001-52;ITAÚ VÉRTICE RF CRED PRIV ACTIVE FIX 5 FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2023-11-30;494602960.32
FI;11.858.554/0001-40;ITAÚ RF MIX CRED PRIV FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2023-11-30;1666354058.03
FI;11.859.277/0001-90;ITAU FLEXPREV RIO MOSCOU FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2023-11-30;55034246.33
FI;11.859.344/0001-77;PRIMAVILLA FIF MULT CRÉDITO PRIVADO - RESP LIMITADA;2023-11-30;71235647.92
FI;11.859.359/0001-35;LELI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;65329496.80
FI;11.859.373/0001-39;TURMALINA NEGRA MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. CRÉDITO PRIVADO;2023-11-30;10033054.61
FI;11.859.397/0001-98;ITAÚ PRIVATE VÉRTICE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FI;2023-11-30;7022643.41
FI;11.859.602/0001-15;ITAÚ ESTRATÉGIA MACRO RENDA FIXA LONGO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIME;2023-11-30;46165325.20
FI;11.859.660/0001-49;RT DEFIANT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA;2023-11-30;761076643.69
FI;11.859.669/0001-50;MURIBECA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-11-30;66520697.30
FI;11.859.731/0001-03;JABUTICABA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-11-30;52438200.49
FI;11.859.737/0001-80;TOP 930 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;11138854.27
FI;11.859.795/0001-04;TOP 33 FIF CIC MULTIMERCADO CRÉD PRIV RESPONSABILIDADE LIMITADA;2023-11-30;31660036.64
FI;11.863.133/0001-08;ITAÚ FLEXPREV NVQ FIF CIC MULT CRED PRIV - RESP LIMITADA;2023-11-30;35469323.43
FI;11.863.144/0001-98;ITAU FLEXPREV BERUBA FIF MULT CRED PRIV - RESP LIMITADA;2023-11-30;160964166.97
FI;11.863.217/0001-41;ITAÚ FLEXPREV QUATTRO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV - RESP LIMITADA;2023-11-30;39003949.02
FI;11.863.227/0001-87;ITAÚ FLEXPREV CHALTEN FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV - RESP LIMITADA;2023-11-30;30114820.07
FI;11.863.242/0001-25;ITAÚ VEGA HP FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2023-11-30;2831410.60
FI;11.863.291/0001-68;ITAÚ FLEXPREV FUTURO 35 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-11-30;51885909.69
FI;11.874.869/0001-81;MCG FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-11-30;43890686.83
FI;11.882.036/0001-62;OTTO FUNDO DE INVESTIMENTO EM AÇÕES;2023-11-30;60467376.94
FI;11.886.375/0001-17;SONOSSO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2023-11-30;2267386.52
FI;11.886.391/0001-00;FUNDO A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;388676734.25
FI;11.886.423/0001-77;STS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;32307137.37
FI;11.887.335/0001-90;RIVER2 FUNDO DE INVESTIMENTO EM AÇÕES;2023-11-30;111181623.38
FI;11.887.365/0001-04;STELLA23 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;201355529.61
FI;11.888.379/0001-34;ALLOCATION FXRF FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;11015206.46
FI;11.898.280/0001-13;PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2023-11-30;186999017.49
FI;11.902.276/0001-81;FUNDO DE INVESTIMENTO RECUPERAÇÃO BRASIL RENDA FIXA LONGO PRAZO;2023-11-30;5091050.72
FI;11.902.354/0001-48;FM1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-  RESPONSABILIDADE LIMITADA;2023-11-30;368156911.40
FI;11.904.064/0001-33;VENTOR DÓLAR HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;392138982.43
FI;11.904.071/0001-35;WHISTLER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-11-30;312532283.68
FI;11.904.095/0001-94;MAR DO ALTO FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-11-30;27057096.49
FI;11.904.377/0001-91;VILA VITÓRIA MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO;2023-11-30;9513683.32
FI;11.905.354/0001-00;EVORA MULTIMERCADO - FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;35818226.89
FI;11.905.366/0001-26;CHEIRINHO MP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2023-11-30;148428824.32
FI;11.905.638/0001-98;HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-11-30;59500480.53
FI;11.907.390/0001-02;MODENA INSTITUCIONAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-11-30;12142949.57
FI;11.907.414/0001-15;PORTUGAL FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-11-30;92619084.96
FI;11.908.921/0001-73;FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO SERRANO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;6518944.48
FI;11.911.491/0001-49;RC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;28976228.02
FI;11.920.373/0001-05;PWM PREVIDÊNCIA ICATU QUALIFICADO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;43768804.76
FI;11.952.640/0001-18;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO AD VALOREM;2023-11-30;107513872.68
FI;11.952.676/0001-00;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR DOREL;2023-11-30;438317481.26
FI;11.952.800/0001-29;PERFIN FORESIGHT MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-11-30;143737286.71
FI;11.952.816/0001-31;LUXOR MANGALARGA FI EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR BDR NIVEL I;2023-11-30;59217976.14
FI;11.952.844/0001-59;CSHG BÚZIOS EQUITIES FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2023-11-30;23323448.87
FI;11.952.873/0001-10;BTG PACTUAL EXPLORER RENDA FIXA ATIVA FUNDO DE INVESTIMENTO LONGO PRAZO;2023-11-30;2368809195.30
FI;11.959.578/0001-96;RT ENDEAVOUR FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-11-30;1804992091.07
FI;11.959.639/0001-15;PONTREMOLI FIF MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2023-11-30;85935859.20
FI;11.959.650/0001-85;FIF ITAÚ RT HORIZON RF - RESP LIMITADA;2023-11-30;116570131.29
FI;11.960.140/0001-28;GAJI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-11-30;656331949.93
FI;11.960.188/0001-36;RT VALIANT FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2023-11-30;932257972.71
