TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;06.041.391/0001-79;NÚCLEOS III OCEANA FUNDO DE  INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;11153828;;2026-09-27
CLASSES - FIF;06.041.391/0001-79;NÚCLEOS III OCEANA FUNDO DE  INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;941690;;2026-09-27
CLASSES - FIF;06.041.391/0001-79;NÚCLEOS III OCEANA FUNDO DE  INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;1365181;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Ações;2968710;2278218;34635670;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;405442;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;;;3023290;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;3762053;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;4005;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Investimento no Exterior;;;2040118;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;135997;;2026-09-27
CLASSES - FIF;06.118.222/0001-90;MÓDULO CORE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;370053;;2026-09-27
CLASSES - FIF;06.134.949/0001-60;SPARTA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações;2407500;2091873;54314181;;2026-09-27
CLASSES - FIF;06.134.949/0001-60;SPARTA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;8666584;;2026-09-27
CLASSES - FIF;06.134.949/0001-60;SPARTA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;;;15351443;;2026-09-27
CLASSES - FIF;06.134.949/0001-60;SPARTA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;25900;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações;0;239661;10412642;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;7502966;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;718558;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;10018;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Mercado Futuro - Posições compradas;;;41874;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;1682428;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;269;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;18347;;2026-09-27
CLASSES - FIF;06.224.719/0001-92;ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;184921;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Ações;15707855;10715328;12100700;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;;;87668100;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;187132;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Mercado Futuro - Posições compradas;17146120;17867820;1121625;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Mercado Futuro - Posições vendidas;3678200;8672254;-85066;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Opções - Posições lançadas;346212;96395;168300;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Opções - Posições titulares;412397;494672;224420;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;31389571;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;495373;;2026-09-27
CLASSES - FIF;06.251.554/0001-48;BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;50180;;2026-09-27
CLASSES - FIF;06.279.843/0001-55;PRAT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;0;0;20331158;;2026-09-27
CLASSES - FIF;06.279.843/0001-55;PRAT FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Títulos Públicos;0;0;942853;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Ações;61448589;81306239;455382450;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;169371472;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;19300720;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Disponibilidades;;;10000;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Opções - Posições lançadas;;;1838372;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Opções - Posições titulares;;;392184;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;29812985;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;455030;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Valores a pagar;;;6128439;;2026-09-27
CLASSES - FIF;06.916.384/0001-73;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA;2026-03-31;Valores a receber;;;6048076;;2026-09-27
CLASSES - FIF;06.940.782/0001-25;RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;;;7404585;;2026-09-27
CLASSES - FIF;06.940.782/0001-25;RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;1165;;2026-09-27
CLASSES - FIF;06.940.782/0001-25;RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;72031;;2026-09-27
CLASSES - FIF;06.940.782/0001-25;RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;30324;;2026-09-27
CLASSES - FIF;06.940.782/0001-25;RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;27876;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações;14403331;1021064;214630453;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;31319986;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;;;70937256;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;51007491;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;36946078;;2026-09-27
CLASSES - FIF;06.964.937/0001-63;OPPORTUNITY SELECTION MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;4871357;;2026-09-27
CLASSES - FIF;06.988.623/0001-09;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;;;236103590;;2026-09-27
CLASSES - FIF;06.988.623/0001-09;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;10000;;2026-09-27
CLASSES - FIF;06.988.623/0001-09;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA;2026-03-31;Operações Compromissadas;;;16530;;2026-09-27
CLASSES - FIF;06.988.623/0001-09;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;580377;;2026-09-27
CLASSES - FIF;06.988.623/0001-09;BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;250000;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Ações;0;0;14262663;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;6598619;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Cotas de Fundos;;;2159581;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Operações Compromissadas;;;5577934;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;13675;;2026-09-27
CLASSES - FIF;07.033.406/0001-10;CONTINENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;449805;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Ações;115767681;50037038;616029972;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;3224272;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Brazilian Depository Receipt - BDR;0;0;1215294;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Cotas de Fundos;;;51129995;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Debêntures;;;12059718;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Disponibilidades;;;133467;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Investimento no Exterior;;;59552397;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Mercado Futuro - Posições compradas;;;576942;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;109346187;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Opções - Posições lançadas;;;11775697;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Opções - Posições titulares;;;12515269;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Títulos de Crédito Privado;;;9062077;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Valores a pagar;;;5588234;;2026-09-27
CLASSES - FIF;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;Valores a receber;;;11851929;;2026-09-27
CLASSES - FIF;07.152.170/0001-30;XP INVESTOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2026-03-31;Cotas de Fundos;8983023;2037767;223822562;;2026-09-27
CLASSES - FIF;07.152.170/0001-30;XP INVESTOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;2000;;2026-09-27
CLASSES - FIF;07.152.170/0001-30;XP INVESTOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;1318499;;2026-09-27
CLASSES - FIF;07.152.170/0001-30;XP INVESTOR FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;1351619;;2026-09-27
CLASSES - FIF;07.174.129/0001-65;UV EQUITY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Cotas de Fundos;;;160864501;;2026-09-27
CLASSES - FIF;07.174.129/0001-65;UV EQUITY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Operações Compromissadas;;;1425000;;2026-09-27
CLASSES - FIF;07.174.129/0001-65;UV EQUITY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;11020;;2026-09-27
CLASSES - FIF;07.174.129/0001-65;UV EQUITY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;17336;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Ações;4535144;4758492;20783693;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;1320319;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Disponibilidades;;;50000;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Mercado Futuro - Posições compradas;;;19954;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;758196;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;7208;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Valores a pagar;;;53657;;2026-09-27
CLASSES - FIF;07.187.470/0001-55;BRADESCO MÁSTER PREVIDÊNCIA FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Valores a receber;;;172735;;2026-09-27
CLASSES - FIF;07.187.517/0001-80;PORTO SFA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Cotas de Fundos;;;397629097;;2026-09-27
CLASSES - FIF;07.187.517/0001-80;PORTO SFA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Disponibilidades;;;60492;;2026-09-27
CLASSES - FIF;07.187.517/0001-80;PORTO SFA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a pagar;;;632559;;2026-09-27
CLASSES - FIF;07.187.517/0001-80;PORTO SFA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a receber;;;7848;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Ações;268095;36833;633374;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;56284;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Cotas de Fundos;;;9129671;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Disponibilidades;;;10000;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;41229;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;256;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Valores a pagar;;;27117;;2026-09-27
CLASSES - FIF;07.187.751/0001-08;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES IS SUSTENTABILIDADE EMPRESARIAL - RESP LIMITADA;2026-03-31;Valores a receber;;;10305;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Ações;8877335;9491551;35665067;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;32198814;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;3913910;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Cotas de Fundos;;;11153279;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Opções - Posições lançadas;;;1810948;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a pagar;;;1076677;;2026-09-27
CLASSES - FIF;07.205.740/0001-03;BONANÇA FUNDO DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a receber;;;485946;;2026-09-27
CLASSES - FIF;07.266.253/0001-50;JBI FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Ações;80334;85744;9593188;;2026-09-27
CLASSES - FIF;07.266.253/0001-50;JBI FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;242047;;2026-09-27
CLASSES - FIF;07.266.253/0001-50;JBI FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Cotas de Fundos;;;286290;;2026-09-27
CLASSES - FIF;07.266.253/0001-50;JBI FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;17137;;2026-09-27
CLASSES - FIF;07.266.253/0001-50;JBI FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;114862;;2026-09-27
CLASSES - FIF;07.317.588/0001-50;HIX CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Cotas de Fundos;;;237712487;;2026-09-27
CLASSES - FIF;07.317.588/0001-50;HIX CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Operações Compromissadas;;;200554;;2026-09-27
CLASSES - FIF;07.317.588/0001-50;HIX CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a pagar;;;855577;;2026-09-27
CLASSES - FIF;07.317.588/0001-50;HIX CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-03-31;Valores a receber;;;85223;;2026-09-27
CLASSES - FIF;07.376.629/0001-80;ICATU SEG FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-03-31;Ações;0;0;114947922;;2026-09-27
CLASSES - FIF;07.376.629/0001-80;ICATU SEG FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;67694990;;2026-09-27
