TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;04.885.824/0001-47;CAIXA FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - VALE DO RIO DOCE II - RESPONSABILIDADE LIMITADA;2024-04-30;691207693.27
FI;04.885.832/0001-93;CAIXA FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - VALE DO RIO DOCE MIGRAÇÃO- RESPONSABILIDADE LIMITADA;2024-04-30;9241524.57
FI;04.887.951/0001-85;UNIBANCO P FUNDO MUTUO DE PRIVATIZAÇAO FGTS VALE DO RIO DOCE RESPONSABILIDADE LIMITADA;2024-04-30;40939833.58
FI;04.887.966/0001-43;UNIBANCO F FMP FGTS VALE DO RIO DOCE RESPONSABILIDADE LIMITADA;2024-04-30;16984718.48
FI;04.887.978/0001-78;UNIBANCO R FUNDO MUTUO DE PRIVATIZAÇAO FGTS VALE DO RIO DOCE RESPONSABILIDADE LIMITADA;2024-04-30;11982286.96
FI;04.887.986/0001-14;UNIBANCO PB FGTS VALE DO RIO DOCE RESPONSABILIDADE LIMITADA;2024-04-30;24011200.61
FI;04.889.781/0001-78;SANTANDER VALE 4 AÇÕES - FIF RESP LIMITADA;2024-04-30;113803407.10
FI;04.889.791/0001-03;SANTANDER FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS VALE II RESP LIMITADA;2024-04-30;138745941.04
FI;04.889.824/0001-15;SANTANDER FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS VALE V RESPONSABILIDADE LIMITADA;2024-04-30;16204343.11
FI;04.890.401/0001-15;SAFRA FUNDO MÚTUO DE PRIVATIZAÇÃO FGTS VALE DO RIO DOCE CLASSE DE INVEST EM AÇÕES RESP LIMITADA;2024-04-30;49027299.11
FI;04.891.399/0001-07;BRADESCO H FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - CI VALE DO RIO DOCE - RESP LIMITADA;2024-04-30;100594853.09
FI;04.892.107/0001-42;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM AÇÕES VALE DO RIO DOCE - RESP LIMITADA;2024-04-30;59573725.01
FI;04.892.365/0001-29;ALFA III FUNDO MÚTUO DE PRIVATIZAÇÃO FGTS VALE DO RIO DOCE CLASSE DE INVEST EM AÇÕES RESP LIMITADA;2024-04-30;8806339.03
FI;04.892.367/0001-18;ALFA II FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS VALE DO RIO DOCE CI EM AÇÕES RESP LIMITADA;2024-04-30;35290243.61
FI;04.892.370/0001-31;ALFA I - FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - VALE DO RIO DOCE CI EM AÇÕES RESP LIMITADA;2024-04-30;3131773.66
FI;04.894.403/0001-82;CA INDOSUEZ FUNDO MÚTUO DE PRIVATIZAÇÃO  FGTS VALE DO RIO DOCE CI EM AÇÕES RESP LIMITADA;2024-04-30;31956540.44
FI;04.894.410/0001-84;BRASIL PLURAL FI MÚTUO DE PRIVATIZAÇÃO - FGTS VALE DO RIO DOCE - RESPONSABILIDADE LIMITADA;2024-04-30;3294672.85
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-04-30;541157.96
FI;04.894.780/0001-11;BTG PACTUAL REFERENCE FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS VALE DO RIO DOCE;2024-04-30;2323859.41
FI;04.895.099/0001-98;SAFRA VALE DO RIO DOCE FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVEST EM AÇÕES RESP LIMITADA;2024-04-30;38156690.85
FI;04.895.190/0001-03;SANTANDER FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS  VALE RESP LIMITADA;2024-04-30;188872346.71
FI;04.895.210/0001-46;SANTANDER VALE AÇÕES - FIF RESP LIMITADA;2024-04-30;61584331.08
FI;04.895.277/0001-80;SULAMÉRICA FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS VALE DO RIO DOCE DE RESPONSABILIDADE LIMITADA;2024-04-30;6081430.20
FI;04.896.996/0001-16;BNB CLASSE MÚTUA DE PRIVATIZAÇÃO - FGTS VALE - RESPONSABILIDADE LIMITADA;2024-04-30;8755146.79
FI;04.897.604/0001-33;BTG PACTUAL REFERENCE FUNDO MÚTUO DE PRIVATIZAÇÃO FGTS VALE DO RIO DOCE;2024-04-30;3705252.43
FI;04.899.128/0001-90;SULAMÉRICA EXCELLENCE FIF RENDA FIXA CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA;2024-04-30;4552083867.71
FI;04.899.165/0001-06;SUL AMÉRICA ITAPEMA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2024-04-30;265024004.94
FI;04.899.182/0001-35;SUL AMÉRICA OCEANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2024-04-30;121248323.86
FI;04.906.948/0001-61;BEETLE II FIF - CLASSE DE INVESTIMENTO RF PREVIDENCIÁRIO - RESP LIMITADA;2024-04-30;266298034.47
FI;04.912.431/0001-85;FIF - CIC PREVIDENCIÁRIO MULTIMERCADO ELEKTRO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;1858994953.49
FI;04.912.456/0001-89;FIF CIC PREVIDENCIÁRIO MULTIMERCADO CESP B1 CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;4590372492.52
FI;04.931.769/0001-84;GENESIS FUNDO DE INVESTIMENTO MULTIMERCADO;2024-04-30;127289837.22
FI;04.934.288/0001-22;CSHG CAPRI FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;105140165.86
FI;04.934.293/0001-35;SERRAZUL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;93441621.32
FI;04.934.357/0001-06;BB ATACADO FEDERAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-04-30;12396817452.90
FI;04.937.040/0001-15;CSHG ATITUDE EI FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-04-30;35391929.64
FI;04.942.067/0001-04;EOS LVT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;14466764.28
FI;04.957.589/0001-71;CIFRÃO CLASSE DE INVESTIMENTO  MULTIMERCADO PREVIDÊNCIÁRIO - RESP LIMITADA;2024-04-30;109988604.71
FI;04.965.504/0001-05;BB BESC RENDA FIXA CLASSE FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;12084591.43
FI;04.968.651/0001-20;SANTANDER PB ARANDIS MULTIMERCADO CRÉDITO PRIVADO - CIC FIF;2024-04-30;336020231.86
FI;04.981.711/0001-45;SANTANDER PB JURUA AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2024-04-30;20025101.93
FI;04.982.274/0001-84;FUNDO DE INVESTIMENTO FATOR FABASA ITAPARICA MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;271215030.07
FI;05.006.152/0001-15;LAB FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2024-04-30;1605489743.54
FI;05.011.902/0001-47;BRADESCO FIF - CLASSE DE INVESTIMENTO MULTI DUBLIN - RESP LIMITADA;2024-04-30;1026302138.41
FI;05.018.033/0001-82;B3 DI FUNDO DE INVESTIMENTO RENDA FIXA  REFERENCIADO - RESPONSABILIDADE LIMITADA;2024-04-30;84990075.04
FI;05.018.037/0001-60;BRASILSEG RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;1612033175.71
FI;05.023.746/0001-34;BB EXTRAMERCADO EXCLUSIVO 12 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;25629047.29
FI;05.024.581/0001-15;ICATU SEG CLASSIC CONSERVADOR FUNDO DE INVESTIMENTO EM COTAS FIF RF - RESP LIMITADA;2024-04-30;161697822.38
FI;05.024.659/0001-00;CLASSE ÚNICA DO WESTERN ASSET MULTITRADING H FI FINANCEIRO MULTIMERCADO -  RESP LIMITADA;2024-04-30;15393523.89
FI;05.024.715/0001-06;TELOS RENDA FIXA BAIXO RISCO I FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;1054350573.86
FI;05.024.727/0001-22;METLIFE PLATINUM RV 25 FIC DE FIF MULTIMERCADO BALANCEADO RESP LIMITADA;2024-04-30;19241123.55
FI;05.024.775/0001-10;METLIFE SILVER RF FUNDO DE INVESTIMENTO EM COTAS DE FIF  RENDA FIXA RESP LIMITADA;2024-04-30;44662458.11
FI;05.024.903/0001-26;SANTANDER GOAL RENDA FIXA - FIF RESP LIMITADA;2024-04-30;782315109.24
FI;05.024.910/0001-28;UBS BORDEAUX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;330742068.78
FI;05.024.919/0001-39;WM INCOME ALLOCATION FUND F.I.C. DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;953340.78
FI;05.025.798/0001-40;TOLEDO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;30426588.06
FI;05.025.886/0001-41;SANTANDER RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;197233585.27
FI;05.025.900/0001-07;SANTANDER RENDA FIXA MASTER CURTO PRAZO - CIC FIF RESP LIMITADA;2024-04-30;28885134.15
FI;05.032.585/0001-45;CSHG SANTA LUCIA FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-04-30;12269728.65
FI;05.043.204/0001-23;COMSHELL CONCHA CLASSE DE INVESTIMENTO  RENDA FIXA - RESP LIMITADA;2024-04-30;142712710.74
FI;05.043.209/0001-56;FUNDO DE INVESTIMENTO RENDA FIXA LIBERTAS IMA-B 5;2024-04-30;738639619.59
FI;05.044.708/0001-68;WHG CAMBRIDGE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;24698919.16
FI;05.044.718/0001-01;ITAÚ DAILY RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-04-30;69623340.07
FI;05.053.850/0001-71;QOPPA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;32696375.65
FI;05.058.237/0001-47;ALM POTIGUAR CLASSE DE INVESTIMENTO  RENDA FIXA - RESP LIMITADA;2024-04-30;115724139.31
FI;05.061.121/0001-67;BRASILPREV RT FIX C FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA RESP LIMITADA;2024-04-30;15453391922.38
FI;05.063.643/0001-06;LFR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;21593289.87
FI;05.069.379/0001-00;PORTFOLIO MM MULTIGESTORES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FIM;2024-04-30;107150071.36
FI;05.073.650/0001-80;ITAÚ RENDA FIXA REFERENCIADO DI VIP FIF CIC RESPONSABILIDADE LIMITADA;2024-04-30;2230683496.00
FI;05.073.656/0001-58;IITAÚ RENDA FIXA IMA B ATIVO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2024-04-30;399008910.92
FI;05.073.662/0001-05;ITAÚ RENDA FIXA ÍNDICE DE PREÇOS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-04-30;1885618.91
FI;05.073.744/0001-50;FAMA PALESTRA FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LTDA;2024-04-30;18506600.63
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-04-30;101788107.23
FI;05.080.623/0001-35;BB RENDA FIXA REFERENCIADO DI 50 FIC FIF RESPONSABILIDADE LIMITADA;2024-04-30;98911839.46
FI;05.084.425/0001-40;BRADESCO EMPRESAS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO - RESP LIMITADA;2024-04-30;12379233.84
FI;05.084.445/0001-10;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MULTI-ÍNDICES LONGO PRAZO -RESP LIMITADA;2024-04-30;191177015.38
FI;05.085.727/0001-32;TREASURY FUNDO DE INVESTIMENTO MULTIMERCADO;2024-04-30;207596266.64
FI;05.086.234/0001-17;BRB FUNDO DE INVESTIMENTO EM COTAS DE FI RF DI LP SUPER CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;25614150.59
FI;05.090.705/0001-60;WESTERN ASSET DINÂMICO FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;26311969.17
FI;05.090.727/0001-20;CLASSE ÚNICA DO WESTERN ASSET DI MAX RENDA FIXA REFERENCIADO FIF RESP LIMITADA;2024-04-30;719903936.32
FI;05.090.740/0001-80;FERMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;76235976.68
FI;05.090.753/0001-59;WESTERN ASSET DI MAX MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2024-04-30;29952798.76
FI;05.090.757/0001-37;WESTERN ASSET DI MAX EXCELLENT FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2024-04-30;371879958.66
FI;05.090.763/0001-94;WESTERN ASSET DI MAX SPECIAL FIC DE FIF RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2024-04-30;8549061.49
FI;05.090.771/0001-30;WESTERN ASSET CREDIT EXCELLENT FIC DE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;175136699.30
FI;05.090.772/0001-85;EPM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;24473616.67
FI;05.090.778/0001-52;BTG PACTUAL MULTISTRATEGIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LTDA;2024-04-30;69931564.41
FI;05.090.786/0001-07;WESTERN ASSET ALLOCATION 3 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;1974842.58
FI;05.090.817/0001-11;WESTERN ASSET ALLOCATION 1 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;4829565.71
FI;05.090.830/0001-70;WESTERN ASSET ALLOCATION 2 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;2055050.12
FI;05.090.867/0001-07;SANTANDER ALLEGRA RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;392473688.52
FI;05.090.896/0001-60;WESTERN ASSET ADVANTAGE IPCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;58451369.96
FI;05.090.913/0001-60;WESTERN ASSET MULTITRADING ADVANCED TOP MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS FIF RESP LIMITAD;2024-04-30;6051612.54
FI;05.090.920/0001-61;WESTERN ASSET MULTITRADING TOP MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;16993869.25
FI;05.090.962/0001-00;WESTERN ASSET MULTITRADING PLUS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;1624988.01
FI;05.091.122/0001-54;VQUATRO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;82619362.73
FI;05.091.139/0001-01;BELGRADO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;486354670.30
FI;05.091.397/0001-98;BRADESCO PGBL - V1515 FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-04-30;209661691.58
FI;05.091.403/0001-07;BRADESCO PGBL - V3015 FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-04-30;189486179.56
FI;05.091.407/0001-95;BRADESCO PGBL - V4015 FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-04-30;165867692.13
FI;05.091.439/0001-90;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO MAXI;2024-04-30;15005517.39
FI;05.092.223/0001-40;WESTERN ASSET DI MAX PLUS FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2024-04-30;2351020.66
FI;05.092.264/0001-36;WESTERN ASSET PREV IBrX ATIVO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;154512302.56
FI;05.092.294/0001-42;WESTERN ASSET INFLATION II RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;35539139.18
FI;05.092.810/0001-39;SANTANDER TINGUÍ MULTIMERCADO CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-04-30;94914682.87
FI;05.093.004/0001-85;RT ALM SOBERANO 2 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-04-30;825340504.74
FI;05.093.013/0001-76;ATLÂNTIDA FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-04-30;87460300.78
FI;05.093.031/0001-58;CARTEIRA INSTITUCIONAL 53 FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO RESP LIMITADA;2024-04-30;328325747.29
FI;05.097.427/0001-73;BRESSER HEDGE FIC DE FIF DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;11554464.11
FI;05.097.813/0001-65;FPRF1 BEM-TE-VI PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV RESP LIMITADA;2024-04-30;157837406.27
FI;05.100.191/0001-87;BB AÇÕES DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-04-30;563931238.10
FI;05.100.213/0001-09;BB AÇÕES EXPORTAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-04-30;125816944.70
FI;05.100.221/0001-55;BB AÇÕES SMALL CAPS FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-04-30;290563071.91
FI;05.100.230/0001-46;BB TOP AÇÕES DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;588919783.77
FI;05.100.234/0001-24;BB TOP AÇÕES SMALL CAPS FIF RESPONSABILIDADE LIMITADA;2024-04-30;316690410.57
FI;05.101.760/0001-09;ALFA INVESTOR 20 - FUNDO DE INVESTIMENTO MULTIMERCADO - CP - INVESTIMENTO NO EXTERIOR - IP;2024-04-30;24631668.95
FI;05.102.500/0001-58;BB RENDA FIXA MAIS AUTOMÁTICO SIMPLES FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2024-04-30;1754898573.62
FI;05.104.184/0001-53;CHATEAUX FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2024-04-30;322326873.30
FI;05.104.498/0001-56;BNP PARIBAS INFLAÇÃO CIC DE CLASSES DE INVESTIMENTO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-04-30;56056880.32
FI;05.107.310/0001-23;PREV FIX RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-04-30;336745476.85
FI;05.108.305/0001-35;TARPON CSHG - FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES - RESPONSABILIDADE LIIMITADA;2024-04-30;62730350.27
FI;05.108.368/0001-91;SAFRA INFLATION FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVEST EM COTAS RENDA FIXA RESP LIMITADA;2024-04-30;63116930.60
FI;05.108.379/0001-71;CITRINO I - FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;199918503.87
FI;05.108.398/0001-06;GAAR TAMANDARÉ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;128403347.45
FI;05.108.403/0001-72;ESPERANÇA FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;144063842.44
FI;05.109.839/0001-86;PRINCIPAL CLARITAS LONG SHORT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO;2024-04-30;115374897.30
FI;05.112.343/0001-61;BNP PARIBAS NOVA YORK CLASSE DE INVESTIMENTO MULTIMERCADO PREV - RESPONSABILIDADE LIMITADA;2024-04-30;361969871.21
FI;05.112.439/0001-20;SANTANDER V RENDA FIXA CRÉDITO PRIVADO -  CIC FIF RESP LIMITADA;2024-04-30;245681955.26
FI;05.113.533/0001-01;PARTNER FI FINANCEIRO - CI RF - RESP LIMITADA;2024-04-30;2017507802.11
FI;05.113.546/0001-72;BRADESCO VGBL MODERADO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-04-30;449743534.67
FI;05.113.771/0001-09;BRADESCO H VGBL CONSERVADOR FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-04-30;327671308.28
FI;05.114.396/0001-11;PREVICEL I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;449650995.31
FI;05.114.711/0001-00;CAIXA MASTER III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-04-30;14467986.79
FI;05.114.716/0001-33;CAIXA FÁCIL FIC DE CLASSE DE FIF RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA;2024-04-30;8763598863.26
FI;05.114.733/0001-70;CAIXA INDEXA DOLAR FIC DE CLASSE DE FIF CAMBIAL - RESPONSABILIDADE LIMITADA;2024-04-30;70920317.20
FI;05.116.362/0001-66;BRADESCO VGBL MODERADO II FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-04-30;76229725.72
FI;05.116.459/0001-79;BB PREV PUBLICO IGP-M I FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;5867286007.02
FI;05.117.292/0001-60;FUNDO DE INVESTIMENTO MULTIMERCADO PETROS CRÉDITO PRIVADO;2024-04-30;77777894.26
FI;05.117.913/0001-06;GBM FUNDO DE INVESTIMENTO FINANCEIRO MULT - RESP LIMITADA;2024-04-30;12362625.06
FI;05.117.996/0001-33;COSTA DO SOL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESPONSABILIDADE LIMITADA;2024-04-30;160244253.87
FI;05.119.745/0001-98;BRASILPREV RT FIX A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;360551400.60
FI;05.124.921/0001-80;ALFA PREVIDÊNCIA FIF CLASSE DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;74834252.05
FI;05.130.389/0001-03;XANCE FI EM COTAS DE FUNDOS DE  INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO  EXTERIOR;2024-04-30;8117876.15
FI;05.132.896/0001-86;BRASILPREV RENDA TOTAL CICLO DE VIDA 2030 FIC FIF MULTIMERCADO RESP LIMITADA;2024-04-30;1587675009.07
FI;05.132.901/0001-50;BB EXCELÊNCIA 8 FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA LONGO PRAZO RESP LIMITADA;2024-04-30;15901873.31
FI;05.132.916/0001-19;BRASILPREV RENDA TOTAL RI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;34647725.97
FI;05.134.431/0001-64;BB OLIMPO 33 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;359067354.66
FI;05.134.438/0001-86;ALM BD CLASSE DE INVESTIMENTO RENDA  FIXA - RESP LIMITADA;2024-04-30;854821172.73
FI;05.140.500/0001-42;AGRISUS FUNDO DE INVESTIMENTO EM AÇÕES;2024-04-30;13774042.10
FI;05.142.777/0001-04;BB PRATA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;141135857.33
FI;05.149.221/0001-40;BB TOP AÇÕES EXPORTAÇÃO FIF RESPONSABILIDADE LIMITADA;2024-04-30;132736677.50
FI;05.158.545/0001-44;MOPYATÃ FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO  EXTERIOR;2024-04-30;3671760.41
FI;05.159.292/0001-23;BM&A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-04-30;13393977.74
FI;05.163.131/0001-03;BRASILPREV RT FIX Z FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;46908770.98
FI;05.164.317/0001-87;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO UNIPREV III RESPONSABILIDADE LIMITADA;2024-04-30;135700047.95
FI;05.164.325/0001-23;UNIPREV IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;94489762.33
FI;05.164.353/0001-40;CAIXA MASTER TPF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-04-30;1557227971.48
FI;05.164.356/0001-84;CAIXA BRASIL TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LP - RESP LIMITADA;2024-04-30;11874033922.49
FI;05.164.358/0001-73;CAIXA ALIANÇA TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CP - RESP LIMITADA;2024-04-30;5025416868.44
FI;05.164.361/0001-97;CAIXA INDEXA PIBB IBRX-50 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;50773799.96
FI;05.164.362/0001-31;CAIXA EXCLUSIVO POSEIDON FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-04-30;202905741.70
