TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;25.340.953/0001-20;ITAÚ FLEXPREV PRÉ FIXADO ULTRA FIF CIC RF - RESP LIMITADA;2023-10-31;326823225.57
FI;25.340.960/0001-21;TFO SP518 CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2023-10-31;84314316.35
FI;25.340.968/0001-98;INDY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;52036621.77
FI;25.340.981/0001-47;BREJAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;21752281.64
FI;25.340.991/0001-82;SUGAR CANE 2 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉD PRIV - RESP LIMITADA;2023-10-31;429593459.46
FI;25.341.005/0001-09;CSHG BBK FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-10-31;30950843.32
FI;25.341.020/0001-57;ITAÚ FLEXPREV PERSONNALITÉ MULTIMERCADO LOW VOL V40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INV;2023-10-31;268295.45
FI;25.341.029/0001-68;ITAÚ ESTRATÉGIA USD X YEN MULTIMERCADO FUNDO DE INVESTIMENTO;2023-10-31;0.00
FI;25.341.042/0001-17;MAYDER FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2023-10-31;20794604.55
FI;25.341.048/0001-94;ITAÚ FLEXPREV ESTRATÉGIA USD X CAD FUNDO DE INVESTIMENTO FINANCEIRO MULT - RESP LIMITADA;2023-10-31;15310135.42
FI;25.341.051/0001-08;ITAÚ FLEXPREV ESTRATÉGIA USD X AUD FIF MULT - RESP LIMITADA;2023-10-31;15298332.44
FI;25.341.064/0001-87;ITAÚ WEALTH MASTER RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2023-10-31;26282006320.24
FI;25.341.072/0001-23;ITAÚ ESTRATÉGIA USD X AUD FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;12125272.02
FI;25.341.083/0001-03;ITAÚ FLEXPREV ESTRATÉGIA USD X EURO FUNDO DE INVESTIMENTO FINANCEIRO MULT - RESP LIMITADA;2023-10-31;15767929.45
FI;25.341.095/0001-38;ITAÚ ESTRATÉGIA USD X EURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;12479623.43
FI;25.341.100/0001-02;ITAÚ ESTRATÉGIA USD X CAD FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;12216892.64
FI;25.353.982/0001-26;SESTRIERE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;642845.56
FI;25.357.060/0001-97;GOLDENEYE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;59137896.77
FI;25.381.770/0001-52;MARINO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;33965931.76
FI;25.381.822/0001-90;FUNDO DE INVESTIMENTO EM AÇÕES SOMMA MGLG;2023-10-31;37219078.33
FI;25.381.837/0001-59;PUNTA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;18259304.39
FI;25.381.867/0001-65;ROWAN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;39117316.13
FI;25.381.875/0001-01;KAPITALO KALLETAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;84454185.61
FI;25.382.472/0001-87;ADAM MACRO PVT MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;3080646.03
FI;25.382.574/0001-00;ITAÚ FX STRATEGY MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;37042425.62
FI;25.382.586/0001-27;ADAM MACRO SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;4276967.78
FI;25.401.509/0001-77;BRAINVEST CORPORATE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;91292211.42
FI;25.401.534/0001-50;FUNDO DE INVESTIMENTO MULTIMERCADO SPOK INVESTIMENTO NO EXTERIOR;2023-10-31;12639404.42
FI;25.401.546/0001-85;BNP PARIBAS CORAL FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-10-31;71257601.13
FI;25.401.595/0001-18;DUO HIX CAPITAL FUNDO DE INVESTIMENTO DE AÇÕES;2023-10-31;15674006.36
FI;25.422.714/0001-19;GÁVEA MACRO PVT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;116474676.38
FI;25.423.006/0001-00;FUNDO DE INVESTIMENTO MULTIMERCADO MONDELLO;2023-10-31;734158772.70
FI;25.423.025/0001-29;TREVISO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;25508531.18
FI;25.423.031/0001-86;JPINV FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-10-31;15693517.98
FI;25.423.042/0001-66;RENAISSANCE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;19414436.27
FI;25.423.049/0001-88;STATUS QUO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-10-31;10896770.45
FI;25.423.063/0001-81;ALOCC TNA BRAZIL BOND FEEDER II FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO IE;2023-10-31;4463020.26
FI;25.423.080/0001-19;ALOCC TNA BRAZIL BOND FEEDER I FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;20244008.98
FI;25.423.098/0001-10;ALOCC BRAZIL BOND FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO IE;2023-10-31;13308719.51
FI;25.423.108/0001-18;ON CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;8653733.91
FI;25.423.116/0001-64;SANTANDER PB ALM MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-10-31;33222674.89
FI;25.423.127/0001-44;ITABAIANA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;52280139.83
FI;25.423.135/0001-90;QUARTETO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;28219382.88
FI;25.423.162/0001-63;VICTORY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;20121406.68
FI;25.423.215/0001-46;SOLANA EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;170907552.89
FI;25.423.226/0001-26;SOLANA EQUITY HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;802153086.42
FI;25.423.249/0001-30;MARATHON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;27906853.40
FI;25.423.269/0001-01;KAPITALO PWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;205592761.37
FI;25.423.279/0001-47;IHDF FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-10-31;5220189.68
FI;25.423.291/0001-51;FUNDO DE INVESTIMENTO EM AÇÕES SÃO CONRADO;2023-10-31;25868892.20
FI;25.423.301/0001-59;ICATU VANGUARDA BNY MELLON FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;21445434.64
FI;25.423.318/0001-06;STARLIT FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;13745494.03
FI;25.423.331/0001-65;SABUGOSA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRED PRIV - RESP LIMITADA;2023-10-31;49258882.72
FI;25.423.964/0001-73;CATCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2023-10-31;21916102.86
FI;25.424.133/0001-16;GATI QI MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-10-31;62017043.24
FI;25.447.424/0001-20;ROLAND GARROS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2023-10-31;18567190.12
FI;25.530.044/0001-54;RPS EQUITY HEDGE D15 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;37097462.74
FI;25.530.058/0001-78;PLUS INVESTIMENTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;21874876.74
FI;25.530.091/0001-06;ECLP FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;11929751.93
FI;25.681.181/0001-90;NIGHTSTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;16895240.26
FI;25.681.696/0001-90;TENDENCIA MATH MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;640048.88
FI;25.681.947/0001-36;SIDERIUS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2023-10-31;733237141.18
FI;25.681.955/0001-82;ADAM ICATU PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;599597472.21
FI;25.681.960/0001-95;CSHG VERDE AM PREVIDÊNCIA FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-10-31;16540345.52
FI;25.681.969/0001-04;CANVAS ICATU PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-10-31;43823363.77
FI;25.682.008/0001-06;MIP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;129531068.44
FI;25.682.017/0001-05;VERDE AM MUNDI AÇÕES GLOBAIS MASTER FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES RESPONSABILIDADE LIMITADA;2023-10-31;103850232.42
FI;25.682.025/0001-43;GAUSS INCOME MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-10-31;45517244.17
FI;25.682.084/0001-11;CSHG ALLOCATION VERDE AM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULT;2023-10-31;705777691.16
FI;25.682.100/0001-76;201016 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-10-31;2784209564.79
FI;25.682.148/0001-84;AURORA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESP LIMITADA;2023-10-31;35161956.04
FI;25.682.163/0001-22;GÁVEA MACRO SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;2053543566.60
FI;25.970.250/0001-85;TORO BRAVO FUNDO DE INVESTIMENTO EM AÇÕES;2023-10-31;9079342.15
FI;25.987.643/0001-00;FUNDO DE INVESTIMENTO EM COTAS DE FI AMB JUROS E MOEDAS MULTIMERCADO - CRÉDITO PRIVADO;2023-10-31;26395134.99
FI;25.987.663/0001-72;FUNDO DE INVESTIMENTO ICATU SEG LEGACY CAMBIAL FIFE;2023-10-31;2392537.55
FI;25.987.679/0001-85;SANTANDER PB FRADE RF REF DI FIC FI;2023-10-31;3021521.77
FI;25.987.689/0001-10;DOM QUIXOTE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;100030619.01
FI;25.987.700/0001-42;BV ICATU TOP GESTOR PREVIDÊNCIA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO;2023-10-31;3395793.21
FI;25.999.961/0001-82;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO GUARDA ICATU PREV QUALIFICADO MULTIMERCADO;2023-10-31;25724591.38
FI;25.999.993/0001-88;FUNDO DE INVESTIMENTO EM COTAS DE FI CANINDÉ PREVIDENCIÁRIO MULTIMERCADO - CRÉDITO PRIVADO;2023-10-31;322613841.38
FI;26.000.010/0001-10;PINÁCULO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;21627252.54
FI;26.089.666/0001-51;INTER SELECTION DEBENT INCENT FIC DE FUNDOS INCENT DE INVEST EM INFRAESTRUT RENDA FIXA CRED PRIV;2023-10-31;67069091.13
FI;26.094.770/0001-34;JPMORGAN GLOBAL MACRO OPPORTUNITIES FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2023-10-31;262797765.33
FI;26.094.788/0001-36;ESTANCIA I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;39130951.71
FI;26.101.666/0001-20;OPPORTUNITY CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES;2023-10-31;1579999030.67
FI;26.101.893/0001-55;CLAVE ALPHA MACRO S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;17694092.33
FI;26.104.747/0001-83;BANESTES FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2023-10-31;26623287.32
FI;26.111.809/0001-84;SAFRA FARADAY SPECIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;257413763.60
FI;26.112.022/0001-37;JPMORGAN GLOBAL INCOME FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2023-10-31;175555259.62
FI;26.112.046/0001-96;JPMORGAN GLOBAL INCOME FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO INVEST NO EXTERIOR CLASSE A;2023-10-31;33375821.89
FI;26.123.764/0001-68;KAIRÓS FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-10-31;2658258047.79
FI;26.123.799/0001-05;DLY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;29981159.37
FI;26.123.894/0001-09;PWM AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;79370632.72
FI;26.123.906/0001-97;SABESPREV BRASIL PLURAL SOBERANO RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO;2023-10-31;321290654.89
FI;26.123.940/0001-61;KUBERA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;25157025.07
FI;26.135.658/0001-02;TAMAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV IE;2023-10-31;29836489.96
FI;26.135.667/0001-95;SAFRA PREV MULTI ESTRATÉGIA VIP M FUNDO DE INVESTIMENTO EM COTAS FI MULTIMERCADO PREVIDENCIÁRIO;2023-10-31;4481733.80
FI;26.135.680/0001-44;DA VINCI FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;17386455.90
FI;26.135.690/0001-80;MANAGER PMC INCOME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO IE;2023-10-31;27018947.14
FI;26.142.202/0001-61;BANDEIRANTES I FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2023-10-31;124384338.52
FI;26.142.222/0001-32;RSL FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO  EXTERIOR;2023-10-31;30956118.55
FI;26.142.614/0001-00;DAYCOVAL DEBÊNTURES INCENTIVADAS CRÉDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;50390535.37
FI;26.142.798/0001-08;BB B5C FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;168999639.13
FI;26.142.839/0001-58;BB JAQG FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;336108510.83
FI;26.142.982/0001-40;SANTANDER PB AVO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2023-10-31;759495401.63
FI;26.142.998/0001-52;190901 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;1004447566.49
FI;26.143.025/0001-38;CSHG FLAMBOYANT FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CRED PRIV RESP LIMITADA;2023-10-31;39618647.54
FI;26.143.039/0001-51;190902 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;1004845681.39
FI;26.143.084/0001-06;XPA 1765 FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;3810155.25
FI;26.143.108/0001-27;PRADESH QUALIFICADO PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;18921960.49
FI;26.143.135/0001-08;G5 POLARIS PREVIDENCIÁRIO ICATU QUALIFICADO FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;29581508.70
FI;26.143.147/0001-24;COSTA VERDE PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-10-31;20231520.45
FI;26.143.171/0001-63;CSHG PREVIDENCIÁRIO KAIZEN FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-10-31;30046432.46
FI;26.153.136/0001-25;BB VESTAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;83399128.21
FI;26.153.142/0001-82;BB IBIPEBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;56478814.43
FI;26.154.076/0001-65;SAFRA MIX SPECIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;15253398.34
FI;26.154.129/0001-48;BV CASH RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO;2023-10-31;96859346.59
FI;26.154.145/0001-30;CITRINO EQUITY CYCLE FUNDO DE INVESTIMENTO EM AÇÕES;2023-10-31;80721564.78
FI;26.171.796/0001-39;RB CAPITAL MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2023-10-31;42840040.42
FI;26.171.840/0001-00;BRASIL PLURAL MASTER TFO  FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CREDIT PRIV;2023-10-31;137565055.26
FI;26.173.277/0001-00;FUNDO DE INVESTIMENTO LONGEVIDADE CAPEMISA RENDA FIXA- CRÉDITO PRIVADO;2023-10-31;25659682.15
FI;26.173.300/0001-66;EXPERTISE MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;358801267.41
FI;26.173.354/0001-21;URUS FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;27699082.76
FI;26.173.392/0001-84;BACK UP 2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;26295748.85
FI;26.173.459/0001-80;VSEIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;165090859.76
FI;26.173.473/0001-84;UNIFY FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;286095195.33
FI;26.179.360/0001-96;HIGH SAINT FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;40577738.72
FI;26.179.362/0001-85;CSHG ARIES FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-10-31;9962888.81
FI;26.179.364/0001-74;PHOENIX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO;2023-10-31;884684892.65
FI;26.179.528/0001-63;FUNDO DE INVESTIMENTO XAVANTE RENDA FIXA;2023-10-31;793393876.35
FI;26.179.544/0001-56;FUNDO DE INVESTIMENTO CAINGANGUE RENDA FIXA;2023-10-31;112816957.35
FI;26.179.574/0001-62;190903 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;1005959229.48
FI;26.179.585/0001-42;PRUDENS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;26891361.11
FI;26.179.592/0001-44;ANPES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;132703815.58
FI;26.179.627/0001-45;VRB N FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;63708259.85
FI;26.179.640/0001-02;UNIVERSAL G FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-10-31;223005818.19
FI;26.179.670/0001-00;SPR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;16185887.28
FI;26.179.685/0001-79;ITAU ALVORADA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;104251257.68
FI;26.179.699/0001-92;TYPHOON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;89550174.71
FI;26.179.720/0001-50;ACAIA II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;460371915.81
FI;26.180.316/0001-04;NOVUS PREV ADVISORY ICATU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;37778163.78
FI;26.190.175/0001-00;BB TOP RENDA FIXA BRASIL CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR LP FUNDO DE INVESTIMENTO;2023-10-31;46357515.81
FI;26.190.911/0001-12;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO BV TOP GESTOR RENDA FIXA ATIVO LONGO PRAZO;2023-10-31;38496799.92
FI;26.190.993/0001-03;BV TOP MULTI ESTILOS AÇÕES FUNDO DE INVESTIMENTO;2023-10-31;17927333.19
FI;26.199.425/0001-65;ITAÚ PRIVATE WEALTH RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2023-10-31;161913858.63
FI;26.199.450/0001-49;ITAÚ FLEXPREV PERSONNALITÉ LOW VOL V20 FIF  CIC MULT - RESP LIMITADA;2023-10-31;1180692.89
FI;26.199.470/0001-10;ITAÚ FLEXPREV CORPORATE PLATINUM III RV25 FIF CIC MULT - RESP LIMITADA;2023-10-31;44352449.90
FI;26.199.482/0001-44;ITAÚ FLEXPREV PLATINUM V FIF CIC RF - RESP LIMITADA;2023-10-31;418157692.24
FI;26.199.511/0001-78;CANA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;83690263.57
FI;26.199.519/0001-34;ITAÚ PRIVILÈGE RENDA FIXA REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2023-10-31;43475010534.51
FI;26.199.534/0001-82;TOP 2615 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-10-31;91149973.36
FI;26.207.725/0001-49;AXIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;40120522.80
FI;26.207.741/0001-31;INVEXA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDPRI;2023-10-31;2428106.66
FI;26.210.303/0001-22;VOLARE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;18490418.19
FI;26.210.319/0001-35;ITAÚ FLEXPREV JURO REAL TARGET 2035 FIF RF - RESP LIMITADA;2023-10-31;986060680.55
FI;26.210.335/0001-28;AMANDOLA 2 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;67092512.37
FI;26.210.366/0001-89;SÃO GONÇALO FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-10-31;181683904.75
FI;26.210.411/0001-03;CGI FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-10-31;89625383.96
FI;26.210.471/0001-18;SPX NIMITZ AB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;188023808.19
FI;26.210.481/0001-53;F35 LIGHTNING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;63874880.46
FI;26.210.494/0001-22;CLAVE ALPHA MACRO RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;125798861.14
FI;26.210.505/0001-74;TRUXT I LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-10-31;166460008.49
FI;26.217.266/0001-84;BB GC4 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;116441822.48
FI;26.218.376/0001-60;PORTO SEGURO PREVIDÊNCIA PRIVADA BENEFÍCIO CONCEDIDO FIF RF RESP LIMITADA;2023-10-31;15911634.35
