TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;147304240.95;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38280522.60;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3123166.59;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24513499.75;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16856603.94;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;149752565.84;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13059807.58;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1289905.32;;;Outros;999 X 999
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3760532.09;;;SDP;DI1 X PRE
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;774942.50;;;SDL;DI1 X IAP
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22856353.94;;;SDL;DI1 X IAP
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;267365.96;;2024-01-29;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;313794.29;;;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;259731.12;;;SDL;DI1 X IAP
FI;20.622.306/0001-97;DYNAMO GLOBAL MASTER FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1919252.05;;2024-01-29;Outros;999 X 999
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1213340.02;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;751137.04;;2024-01-29;SDP;DI1 X PRE
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;143084.45;;2024-01-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;751137.04;;2024-01-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;143084.45;;2024-01-29;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2170874.47;;2024-01-29;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;172775302.17;;2024-01-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;67434106.76;;2024-01-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;242068555.31;;2024-01-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3219402.00;;2024-01-29;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;960044619.37;;2024-01-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;121829473.09;;2024-01-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;235838332.79;;2024-01-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6112386.33;;2024-01-29;SDE;DI1 X REU
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1790412.33;;2024-01-29;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1291477.39;;2024-01-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1291489.04;;2024-01-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1790412.33;;2024-01-29;SDL;DI1 X IAP
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;198990.92;;2024-01-29;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;333291.22;;2024-01-29;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;483611.65;;2024-01-29;SDM;DI1 X IGM
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3260.62;;2024-01-29;Outros;999 X 999
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;33710.13;;2024-01-29;Outros;999 X 999
FI;27.293.764/0001-79;DAYCOVAL EXPERT II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;157613.69;;;SCP;DOL X PRE
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455755.55;;2024-01-29;Outros;999 X 999
FI;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
FI;28.194.713/0001-52;SANTANDER PB SERENGETI MULTIMERCADO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;332307.21;;2024-01-29;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9421.53;;2024-01-29;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;876.86;;2024-01-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;22087.08;;2024-01-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2055.65;;2024-01-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37707.56;;2024-01-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;108926.48;;2024-01-29;SDP;DI1 X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60262060.77;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1201351.65;;;SCP;DOL X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;44125788.96;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;555847816.79;;;SDL;DI1 X IAP
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;492260539.72;;;SDL;DI1 X IAP
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;660255.96;;;Outros;999 X 999
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1568085.47;;;Outros;999 X 999
FI;31.552.281/0001-19;HHH FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;142137.64;;;SDP;DI1 X PRE
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2292561.65;;2024-01-29;SSC;SEL X DOL
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;265802.34;;2024-01-29;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1659.46;;2024-01-29;SDP;DI1 X PRE
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;154.46;;2024-01-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9100.35;;2024-01-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;846.98;;2024-01-29;SDP;DI1 X PRE
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5980682794.74;;;Outros;999 X 999
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5980682794.74;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;156219608.60;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;620683.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;99145179.50;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;262070571.22;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9417995.81;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;150520625.38;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;59901122.75;;;Outros;999 X 999
FI;34.369.940/0001-74;ACESSO CONSIGNADOS I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;265828.76;;;SCP;DOL X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1855389.05;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5235302.74;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND ATIVO MASTER FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1905.73;;2024-01-29;SDP;DI1 X PRE
FI;34.687.399/0001-42;VINLAND ATIVO MASTER FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;177.36;;2024-01-29;SDP;DI1 X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1801761.94;;2024-01-29;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;849096.62;;2024-01-29;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3256500.10;;;SCO;DOL X OZ1
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9233.95;;;Outros;999 X 999
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7131.07;;;Outros;999 X 999
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;92656.09;;2024-01-29;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;402703.85;;;SDP;DI1 X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;787271.95;;2024-04-28;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;910168.95;;2024-01-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;578749.48;;2024-01-29;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;246.23;;2024-01-29;SDP;DI1 X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22.92;;2024-01-29;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1627998.21;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1421191.58;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6155.97;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;303.45;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3316270.32;;2024-01-29;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;88004070.82;;2024-01-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;49422228.81;;2024-01-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;122241249.43;;2024-01-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3316270.32;;2024-01-29;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1547742.42;;2024-01-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;50289793.46;;2024-01-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1176711415.58;;2024-01-29;SDP;DI1 X PRE
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21351740.41;;2024-04-28;Outros;999 X 999
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;85881.96;;2024-01-29;SCP;DOL X PRE
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;62833.90;;2024-01-29;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;115958.75;;;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2238.84;;;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;152112.90;;2024-01-29;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2023-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12398.08;;2024-01-29;SCP;DOL X PRE
