TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;10.446.988/0001-70;LARACAM TOP MANAGERS FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;22527613.62
FI;10.447.046/0001-07;GARIN SPECIAL FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;50899824.78
FI;10.451.793/0001-19;EOS OSH FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;8371551.05
FI;10.456.393/0001-04;4LIFE PREVIDÊNCIA FUNDO DE INVESTIMENTO RENDA FIXA;2023-04-30;42035140.44
FI;10.459.310/0001-22;BV TOP GESTOR LONG & SHORT MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;118256039.69
FI;10.459.331/0001-48;PWM CHALLENGER RT II FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;113597350.68
FI;10.459.349/0001-40;BOCAINA FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;10278428.61
FI;10.459.361/0001-54;BV TOP GESTOR LONG BIASED MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;103829389.65
FI;10.459.391/0001-60;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AGEM EMC MULTIMERCADO - CRÉDITO PRIVADO IE;2023-04-30;374548750.64
FI;10.461.947/0001-53;POMPONESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;99132168.87
FI;10.462.072/0001-04;SOMMA INSTITUCIONAL FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;18582960.49
FI;10.462.084/0001-39;L.M. FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;13489905.82
FI;10.462.494/0001-80;PRINCIPAL CLASSE DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS RESPONSABILIDADE LIMITADA;2023-04-30;345583784.57
FI;10.462.501/0001-43;FUNDO DE INVESTIMENTO RENDA FIXA PAROS;2023-04-30;801002816.04
FI;10.462.808/0001-44;MALU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;61302905.29
FI;10.462.958/0001-58;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO PROPRIETÁRIO 8 - INVESTIMENTO NO EXTERIOR;2023-04-30;8979151.72
FI;10.462.973/0001-04;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR PROPRIETÁRIO 9;2023-04-30;6197202.94
FI;10.463.004/0001-60;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO PROPRIETÁRIO 11 - INVESTIMENTO NO EXTERIOR;2023-04-30;2058182.85
FI;10.463.014/0001-03;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO 3AX;2023-04-30;187610417.42
FI;10.463.015/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ANGEL - INVESTIMENTO NO EXTERIOR;2023-04-30;159004644.69
FI;10.468.196/0001-05;BELUGA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;6072136.28
FI;10.474.352/0001-32;ITAÚ UNICLASS RENDA FIXA PREMIUM - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;348397510.72
FI;10.474.356/0001-10;ITAÚ RENDA FIXA MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;1300985967.64
FI;10.474.513/0001-98;ITAÚ INSTITUCIONAL RENDA FIXA IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;219163672.84
FI;10.474.514/0001-32;ITAÚ EXCELLENCE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;4065882017.63
FI;10.474.810/0001-33;ITAÚ RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;2985717803.09
FI;10.474.817/0001-55;ITAÚ FLEXPREV RUNNER FIF MULT CRÉD PRIV - RESP LIMITADA;2023-04-30;23226846.93
FI;10.474.847/0001-61;ITAÚ RENDA FIXA REFERENCIADO DI FUTURA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;26906999.86
FI;10.474.858/0001-41;NICKEL MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVEST EM COTAS DE FDOS DE INV;2023-04-30;37862382.66
FI;10.475.047/0001-65;ITAÚ FLEXPREV PRIVATE PITTY FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-04-30;48141212.73
FI;10.475.107/0001-40;ITAÚ MAXI RENDA FIXA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;33308779.72
FI;10.475.116/0001-30;ITAÚ FLEXPREV EXCELLENCE FIF CIC RF - RESP LIMITADA;2023-04-30;5235901208.73
FI;10.475.191/0001-00;ITAÚ PRIVATE PREV IMAB5 FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA  RESPONSABILIDADE LIMITADA;2023-04-30;75282018.55
FI;10.475.450/0001-94;ITAÚ FLEXPREV MASTER ÍNDICE DE PREÇO FIF DA CLASSE DE INVESTIMENTO EM COTAS RF - RESP LIMITADA;2023-04-30;136401645.90
FI;10.475.505/0001-66;ITAÚ FLEXPREV ÍNDICE DE PREÇO FIF DA CLASSE DE INVESTIMENTO EM COTAS RF - RESP LIMITADA;2023-04-30;43594822.69
FI;10.481.037/0001-32;LYGIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-04-30;21262296.10
FI;10.488.866/0001-47;PWM COMMANDER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2023-04-30;55398620.16
FI;10.489.004/0001-39;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AGEM MM MULTIMERCADO - CRÉDITO PRIVADO IE;2023-04-30;374358341.52
FI;10.489.023/0001-65;TURQUESA H10 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;126144330.29
FI;10.489.180/0001-70;FUNDO DE INVESTIMENTO DIAMANTE H10 MULTIMERCADO - CRÉDITO PRIVADO;2023-04-30;123458349.89
FI;10.489.208/0001-70;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AGEM MULTIMERCADO - CRÉDITO PRIVADO IE;2023-04-30;991172680.88
FI;10.489.228/0001-40;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CANINDE MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;376673318.32
FI;10.500.884/0001-05;REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2023-04-30;1278497069.33
FI;10.513.151/0001-05;ICATU VANGUARDA RENDA IGPM SOBERANO FUNDO DE INVESTIMENTO RF;2023-04-30;12861580.66
FI;10.513.168/0001-54;ICATU VANGUARDA RENDA IPCA SOBERANO FUNDO DE INVESTIMENTO RF;2023-04-30;53341411.90
FI;10.513.495/0001-06;ALBATROZINVEST FIF MULT CRED PRIV - RESP LIMITADA;2023-04-30;11234087.72
FI;10.519.284/0001-80;DYC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2023-04-30;226528785.30
FI;10.521.446/0001-15;GAMA FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;637596934.87
FI;10.521.549/0001-85;FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO BRB CORPORATIVO;2023-04-30;3150072.84
FI;10.522.644/0001-01;FUNDO DE INVESTIMENTO MULTIMERCADO FIRENZE INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;13044678.35
FI;10.525.583/0001-28;BB MULTIMERCADO LP JUROS E MOEDAS PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI;2023-04-30;376172242.71
FI;10.536.440/0001-11;RIVIERA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;11107508.11
FI;10.545.338/0001-82;CUMBERLAND AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;23294641.33
FI;10.545.384/0001-81;REAL MINAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO C P LONGO PRAZO;2023-04-30;966968656.79
FI;10.545.405/0001-69;RENO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;445290028.81
FI;10.551.353/0001-33;FUNDO DE INVESTIMENTO CAIXA QUALIFICADO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-04-30;990498089.30
FI;10.551.358/0001-66;FUNDO DE INVESTIMENTO CAIXA DIRECIONAL RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-04-30;444282589.05
FI;10.551.370/0001-70;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA GIRO MPE RENDA FIXA REF DI LP;2023-04-30;10773017783.90
FI;10.551.375/0001-01;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA CONSTRUÇÃO CIVIL;2023-04-30;161962017.84
FI;10.551.382/0001-03;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA INFRAESTRUTURA;2023-04-30;192004524.88
FI;10.551.386/0001-83;FUNDO DE INVESTIMENTO CAIXA ENERGIA DO NORDESTE RENDA FIXA LONGO PRAZO;2023-04-30;490975597.46
FI;10.565.506/0001-00;SANTANDER CASH BLUE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2023-04-30;5741714774.37
FI;10.565.542/0001-65;SANTANDER CASH RED FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2023-04-30;724845424.35
FI;10.565.579/0001-93;BESKAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTI;2023-04-30;297213720.32
FI;10.565.859/0001-00;BESKAR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;303953750.59
FI;10.565.870/0001-61;FARO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-04-30;198466124.64
FI;10.565.896/0001-00;OLHETE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;65692857.64
FI;10.566.014/0001-20;CG P.R.E. II FEEDER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-04-30;6382798.04
FI;10.566.018/0001-09;WM RENDA FIXA IMA - GERAL FUNDO DE INVESTIMENTO;2023-04-30;12742959.39
FI;10.577.485/0001-34;FUNDO INV EM COTAS FUNDOS INV CAIXA GERAÇÃO JOVEM RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-04-30;8063886.10
FI;10.577.503/0001-88;FUNDO DE INVESTIMENTO CAIXA BRASIL IMA B 5+ TITULOS PÚBLICOS RENDA FIXA LONGO PRAZO;2023-04-30;986598596.49
FI;10.577.505/0001-77;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA RELACIONAMENTO IDEAL RF LONGO PRAZO;2023-04-30;23992260.77
FI;10.577.509/0001-55;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA RELACIONAMENTO PERSONAL RF LP;2023-04-30;113353115.75
FI;10.577.512/0001-79;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA CONSUMO;2023-04-30;114232192.58
FI;10.577.516/0001-57;FUNDO DE INV EM COTAS DE FUNDOS DE INV CAIXA PERFORMANCE IMA B RENDA FIXA LONGO PRAZO;2023-04-30;118549683.26
FI;10.577.519/0001-90;FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1+ TITULOS PÚBLICOS RENDA FIXA LONGO PRAZO;2023-04-30;597020408.01
FI;10.577.531/0001-03;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA MULTIMERCADO RENDA VARIÁVEL 30/49 250;2023-04-30;68538098.32
FI;10.577.546/0001-63;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA MULTIMERCADO RENDA VARIÁVEL 30/49 200;2023-04-30;104986402.70
FI;10.581.196/0001-09;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RV LOCAL;2023-04-30;366753270.57
FI;10.581.220/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RV GLOBAL;2023-04-30;98599419.75
FI;10.583.902/0001-51;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES IBRX MULTIPATROCINADO;2023-04-30;348036268.33
FI;10.583.909/0001-73;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO MÁSTER;2023-04-30;66382123560.60
FI;10.583.916/0001-75;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA FEDERAL MÁSTER;2023-04-30;22303128919.12
FI;10.583.931/0001-13;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MÁSTER ÍNDICES;2023-04-30;2460873460.38
FI;10.583.934/0001-57;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MÁSTER PREFIXADO;2023-04-30;545794041.86
FI;10.583.943/0001-48;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL/VGBL ATIVO;2023-04-30;4611064101.46
FI;10.583.948/0001-70;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. MULTIMERCADO PGBL/VGBL - RV49;2023-04-30;378187497.80
FI;10.583.957/0001-61;BRADESCO - FUNDO DE INVESTIMENTO - RENDA FIXA - INVESTIDORES NÃO RESIDENTES;2023-04-30;364125251.20
FI;10.586.901/0001-60;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PORTFÓLIO MULTIMERCADO;2023-04-30;1953202205.31
FI;10.586.926/0001-64;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA PASSAÚNA;2023-04-30;648586589.69
FI;10.586.932/0001-11;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRETA;2023-04-30;9082114955.67
FI;10.590.085/0001-69;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI EM AÇÕES SMALL CAPS;2023-04-30;2614592.40
FI;10.590.125/0001-72;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES CIELO;2023-04-30;16658929.50
FI;10.590.141/0001-65;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREFIXADO IRF-M;2023-04-30;19797077.45
FI;10.590.147/0001-32;BRAM INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA IMA GERAL EX-C;2023-04-30;66588562.50
FI;10.601.343/0001-65;ALOCC TNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-04-30;230881696.50
FI;10.601.349/0001-32;BRAM FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI FEDERAL II;2023-04-30;2769271741.03
FI;10.601.398/0001-75;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MEMORIAL;2023-04-30;3790840440.23
FI;10.601.463/0001-62;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CARDIAL;2023-04-30;293228156.75
FI;10.601.475/0001-97;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI ALIANÇA;2023-04-30;772484056.29
FI;10.601.479/0001-75;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES BRADESCO;2023-04-30;26075529.85
FI;10.608.741/0001-03;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO TECA INVESTIMENTO NO EXTERIOR;2023-04-30;38069640.44
FI;10.608.762/0001-29;PERFIN FORESIGHT INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-04-30;151758721.12
FI;10.608.780/0001-00;ESTELAR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;14785129.47
FI;10.608.806/0001-10;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR LALAN;2023-04-30;19867972.12
FI;10.618.943/0001-36;SANTANDER FIC FI XVI RENDA FIXA CRÉDITO PRIVADO;2023-04-30;1646351686.75
FI;10.618.954/0001-16;SANTANDER FIC FI 20 III MULT CRÉD PRIV;2023-04-30;94196102.78
FI;10.618.964/0001-51;SANTANDER RENDA FIXA CRESCIMENTO INSTITUCIONAL FUNDO DE INVESTIMENTO;2023-04-30;3290845752.63
FI;10.618.978/0001-75;SANTANDER PB NOVA CINTRA MULTIMERCADO CRED PRIV FI;2023-04-30;25239603.18
FI;10.619.706/0001-90;BRADO CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;132511396.51
FI;10.626.021/0001-70;CSHG PRALONG FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;29496360.45
FI;10.626.040/0001-05;IMPACTO PRIVATE D1 FI MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;8056265.78
FI;10.635.063/0001-78;BNP PARIBAS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO PLANEJAR AGRESSIVO;2023-04-30;204369344.71
FI;10.635.260/0001-97;LYON FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;337895808.35
FI;10.638.510/0001-42;BRADESCO H FUNDO DE INVESTIMENTO DE AÇÕES IS SRI;2023-04-30;4746406.09
FI;10.638.696/0001-30;BNP PARIBAS PLANEJAR CONSERVADOR FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2023-04-30;408434156.75
FI;10.643.191/0001-63;SAMAMBAIA MASTER FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - BDR NÍVEL 1;2023-04-30;2793694810.52
FI;10.643.347/0001-06;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FSC 71;2023-04-30;56253167.23
FI;10.643.371/0001-45;VENTOR AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2023-04-30;129579216.85
FI;10.643.489/0001-73;MARTE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-04-30;187676722.87
FI;10.646.885/0001-54;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA RUBI RENDA FIXA REFERENCIADO DI LP;2023-04-30;10409153601.05
FI;10.646.888/0001-98;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;2023-04-30;1805082486.04
FI;10.646.895/0001-90;FDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA NOVO BRASIL RENDA FIXA IMA-B LP;2023-04-30;1207884933.16
FI;10.646.897/0001-89;FUNDO DE INVESTIMENTO CAIXA ENERGIA RENDA FIXA LONGO PRAZO;2023-04-30;9651681.28
FI;10.685.555/0001-78;COQUEIRÃO - FUNDO DE INVESTIMENTO EM COTAS DE  FI MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;26530865.55
FI;10.686.433/0001-04;BB TESOURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2023-04-30;6485182316.16
FI;10.686.438/0001-29;BB TESOURO RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-04-30;1062880986.80
FI;10.699.187/0001-17;WHG GR2S II FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-04-30;15484451.61
FI;10.705.273/0001-95;AZ QUEST MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;325048176.52
FI;10.705.289/0001-06;ASAS FI EM COTAS DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO - FEEDER;2023-04-30;25066990.05
FI;10.705.306/0001-05;URCA FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO PREVIDENCIÁRIO;2023-04-30;-104390.58
FI;10.705.335/0001-69;CLARITAS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-04-30;48528330.21
FI;10.705.625/0001-02;A3 PRAM FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;160968643.13
FI;10.705.668/0001-98;PLATINUM CAPITAL DINAMICO FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-04-30;5007143.38
FI;10.705.679/0001-78;FUNDO DE INVESTIMENTO MULTIMERCADO BEJOA - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;19571278.78
FI;10.708.259/0001-45;H&R FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;50011355.93
FI;10.731.794/0001-17;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA SIGMA RENDA FIXA REF DI LONGO PRAZO;2023-04-30;15371762711.17
FI;10.732.594/0001-89;FUNDO DE INVESTIMENTO CAIXA GARANTIA CONSTRUÇÃO NAVAL MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;58090718.21
FI;10.735.666/0001-41;FUNDO DE INVESTIMENTO CAIXA AFPR RENDA FIXA LONGO PRAZO;2023-04-30;544885036.35
FI;10.740.392/0001-89;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA MULTIMERCADO RENDA VARIÁVEL 0/49 125;2023-04-30;420518738.53
FI;10.740.446/0001-06;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA RENDA FIXA 30;2023-04-30;4477060472.23
FI;10.740.492/0001-05;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA PREVINVEST ÍNDICE DE PREÇOS RENDA FIXA 125;2023-04-30;966692948.47
FI;10.740.508/0001-80;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PLENO RENDA FIXA REFERENCIADO DI LP;2023-04-30;1630217586.71
FI;10.740.536/0001-05;FUNDO DE INVESTIMENTO CAIXA PREVINORTE RENDA FIXA LONGO PRAZO;2023-04-30;451850367.97
FI;10.740.552/0001-90;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA TRANSFERENCIAS VOLUNTÁRIAS POLIS RENDA FIXA CP;2023-04-30;2574364298.47
FI;10.740.569/0001-47;FUNDO DE INVESTIMENTO BARRA MULTIMERCADO - PRECE CV-BD;2023-04-30;1378310.73
FI;10.740.658/0001-93;FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TÍTULOS PÚBLICOS RENDA FIXA LONGO PRAZO;2023-04-30;3243299039.79
FI;10.740.670/0001-06;FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TÍTULOS PÚBLICOS RENDA FIXA;2023-04-30;7326400964.83
FI;10.740.730/0001-82;FDO DE INV EM COTAS DE FDOS DE INV PREVIDENCIÁRIO CAIXA PREVINVEST ÍNDICE DE PREÇOS RENDA FIXA 150;2023-04-30;1550530397.63
FI;10.740.739/0001-93;FUNDO DE INVESTIMENTO CAIXA MASTER BRASIL RENDA FIXA IMA-B LONGO PRAZO;2023-04-30;1326566664.06
FI;10.740.749/0001-29;FUNDO DE INVESTIMENTO CAIXA GOVERNO DE PERNAMBUCO RENDA FIXA CURTO PRAZO;2023-04-30;606162361.37
FI;10.756.521/0001-27;JGP MAX MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;736947945.72
FI;10.756.541/0001-06;ICATU VANGUARDA INFLAÇÃO LONGA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2023-04-30;184564142.77
FI;10.756.556/0001-66;ICATU VANGUARDA GOLD FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2023-04-30;373486513.23
FI;10.756.582/0001-94;CSHG CORE I FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-04-30;128943692.09
FI;10.756.599/0001-41;SANTANA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉD PRIV;2023-04-30;270382152.26
FI;10.756.685/0001-54;PRÓPRIO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES;2023-04-30;65144900.30
FI;10.758.024/0001-68;ALFAPREV PRIVATE 49 -FDO DE INVESTIMENTO EM COTAS DE FDO DE INVESTIMENTO MUTIMERCADO-PREVIDENCIARIO;2023-04-30;12949160.25
FI;10.758.137/0001-63;ALFAPREV PRIVATE 25-FDO DE INVESTIMENTO EM COTAS DE FDO DE INVESTIMENTO MULTIMERCADO-PREVIDENCIARIO;2023-04-30;10853930.43
FI;10.758.161/0001-00;ALFAPREV MASTER 49-FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST.MULTIMERCADO-PREVIDENCIARIO;2023-04-30;14959633.06
FI;10.758.198/0001-20;ALFAPREV MASTER 25 - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST.MULTIMERCADO-PREVIDENCIARIO;2023-04-30;12487814.79
FI;10.761.317/0001-02;TERMO FUNDO DE INVESTIMENTO RENDA FIXA SUL AMERICA;2023-04-30;69391337.18
FI;10.761.357/0001-46;PARATY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-04-30;68282778.25
FI;10.764.978/0001-83;FUNDO DE INVESTIMENTO MULTIMERCADO BRL CRÉDITO PRIVADO IBIZA;2023-04-30;378304.42
FI;10.765.194/0001-70;BRZ SMALL CAP FI DE AÇÕES;2023-04-30;4973221.77
