TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;29755713.96;;2023-11-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1829053.32;;2023-11-29;SBP;TBF X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;200234634.64;;2023-11-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;59064881.20;;2023-11-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;628393.19;;2023-11-29;SCP;DOL X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;58865711.54;;2023-11-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56856726.19;;2023-11-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38335752.54;;2023-11-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17021062.26;;2023-11-29;SBD;SB1 X DI1
FI;04.573.108/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO BARRA VELHA II CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;434761.22;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;983094.42;;;SDE;DI1 X REU
FI;05.592.116/0001-80;LAWTON MULTIMERCADO EXCLUSIVO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27726466.33;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;89806191.57;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;99304820.22;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;105979947.20;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;377284848.91;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;226546575.44;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1461.21;;;SDP;DI1 X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;147874777.03;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;154368855.99;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;324544320.89;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;123510684.20;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;396439337.34;;;SEP;REU X PRE
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;213608.51;;2024-02-27;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;756974.98;;2023-11-29;SDC;DI1 X DOL
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;197283704.80;;2023-11-29;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;478342119.82;;2023-11-29;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;341688.62;;2023-11-29;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;117279.65;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;114664.99;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;68633519.63;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;188179398.98;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;66567462.71;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;30671102.93;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;439389806.29;;2023-11-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;651233774.39;;2023-11-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;346338838.55;;2023-11-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;283757559.67;;2023-11-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5665302.32;;2023-11-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;125437558.24;;2023-11-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;17715443.55;;2023-11-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60543346.50;;2023-11-29;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;800642101.96;;2023-11-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;610547768.24;;2023-11-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;382338248.82;;2023-11-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;59195.57;;2023-11-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;958884836.70;;2023-11-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;874893256.00;;2023-11-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;483107149.61;;2023-11-29;SDE;DI1 X REU
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;44098483.40;;2023-11-29;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1338888.60;;2023-11-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6830763.91;;2023-11-29;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;79444308.99;;2023-11-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;842454086.37;;2023-11-29;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14908201.87;;2023-11-29;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10040810.22;;2023-11-29;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;32321798.45;;2023-11-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6364049.48;;2023-11-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70244806.96;;2023-11-29;Outros;999 X 999
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;49276870.50;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24163556.00;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2645597.88;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3673499.23;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1746407.40;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;698949.56;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;34547419.18;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13480273.50;;;SDC;DI1 X DOL
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;50789491.22;;;SDP;DI1 X PRE
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;70820625.14;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19937092.97;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18849.68;;2023-11-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;168180867.98;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;494179848.25;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;385013038.24;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;156671402.51;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;393955319.83;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;226571426.71;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1551922870.91;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;199579192.15;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;239121862.60;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;116188818.91;;;SCP;DOL X PRE
FI;12.284.306/0001-04;SMARTQUANT FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4974.79;;;Outros;999 X 999
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;80233964.52;;2023-11-29;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13668201.09;;2023-11-29;SDC;DI1 X DOL
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70696404.41;;2023-11-29;SDL;DI1 X IAP
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;134959946.89;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29883047.71;;;SFD;IPC X DI1
