TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1213610.12;;2023-09-28;SCP;DOL X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;43258545.78;;2023-09-28;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;62388571.42;;2023-09-28;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18567796.79;;2023-09-28;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14202792.85;;2023-09-28;SBD;SB1 X DI1
FI;04.573.108/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO BARRA VELHA II CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;430145.57;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2073510.96;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;389595524.68;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;103900157.73;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;132893449.15;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;65598858.88;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;458159853.07;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;378001936.00;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;499695934.31;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;183046600.84;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;235061420.89;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;160108696.31;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6102.32;;;SDP;DI1 X PRE
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;132941.51;;2023-12-27;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3011.28;;2023-12-27;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;337820.08;;2023-09-28;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;410345.65;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127695.58;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;261023173.61;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;409225535.10;;;SEP;REU X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;113018825.98;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;990874057.51;;2023-09-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;397177901.91;;2023-09-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;454249370.39;;2023-09-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;141410136.99;;2023-09-28;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;70061990.53;;2023-09-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;27398904.99;;2023-09-28;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;198231.55;;2023-09-28;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;59726905.49;;2023-09-28;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;921009189.32;;2023-09-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;514778763.51;;2023-09-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;732193938.85;;2023-09-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3659461.91;;2023-09-28;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1457972487.63;;2023-09-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;950579985.53;;2023-09-28;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;530722594.90;;2023-09-28;SDE;DI1 X REU
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;19044637.94;;2023-09-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1364596.11;;2023-09-28;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27691341.50;;2023-09-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;26181558.70;;2023-09-28;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48472784.70;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23825479.17;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2602209.96;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3616668.30;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1717765.02;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;711150.86;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;38749586.96;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;57297521.23;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23214792.43;;;SDC;DI1 X DOL
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5819862.26;;2023-09-28;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;55256427.31;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12939314.44;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3548.32;;2023-09-28;Outros;999 X 999
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1543.34;;2023-09-28;Outros;999 X 999
FI;11.286.399/0001-35;SEIVAL FGS MASTER AGRESSIVO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;68745.52;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;315078511.41;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;142615554.97;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;201857182.44;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;630599163.45;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;337960840.63;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;581198477.42;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;129774391.05;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;313490972.15;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1945105618.18;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;169756821.87;;;Outros;999 X 999
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77498099.46;;2023-09-28;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25190760.77;;2023-09-28;SDC;DI1 X DOL
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;64163974.31;;2023-09-28;SDL;DI1 X IAP
FI;14.239.657/0001-10;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I MULTIMERCADO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3751727.30;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;134632795.86;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;528687.55;;;SFD;IPC X DI1
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23205026.81;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3072423.16;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24245344.36;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17818872.60;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;56670346.06;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24366247.93;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1482096.74;;;Outros;999 X 999
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;40244477.01;;;SDP;DI1 X PRE
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3582634.51;;;SDP;DI1 X PRE
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;766921.94;;;SDL;DI1 X IAP
