TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;03.567.283/0001-46;ALPHA FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-06-30;49656551.72
FI;03.573.793/0001-26;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA RENTAMAXI;2023-06-30;483790811.75
FI;03.573.825/0001-93;PRIVATE 11 FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2023-06-30;102105668.33
FI;03.573.959/0001-04;FUNDO DE INVESTIMENTO MULTIMERCADO KANSAS CRÉDITO PRIVADO;2023-06-30;1119879835.19
FI;03.574.147/0001-83;FUNDO DE INVESTIMENTO JACARANDA RENDA FIXA;2023-06-30;682227481.67
FI;03.583.239/0001-20;BRADESCO H FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO AQUAMARINE;2023-06-30;34487952.43
FI;03.589.367/0001-80;SAFRA PREVMODERADO FUNDO DE INVESTIMENTO EM COTAS DE FDS DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;2023-06-30;42312572.20
FI;03.589.391/0001-10;SAFRA PREVFIX GOLD - FIC FI RENDA FIXA PREVIDENCIARIO;2023-06-30;125145611.43
FI;03.593.150/0001-44;SAFRA EXECUTIVE SPECIAL II RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;443406808.21
FI;03.593.195/0001-19;SAFRA CAPITAL MARKET SPECIAL FI EM COTAS DE FI  RENDA FIXA REFERENCIADO DI CREDITO PRIVADO;2023-06-30;5472025649.42
FI;03.596.908/0001-06;ITAÚ FLEXPREV CORPORATE VII FIF CIC RF - RESP LIMITADA;2023-06-30;30747856.94
FI;03.596.909/0001-42;JÚPITER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-06-30;62719375.11
FI;03.597.057/0001-08;ITAÚ FLEXPREV CORPORATE RV49 FIF CIC MULT - RESPONSABILIDADE LIMITADA;2023-06-30;31557752.19
FI;03.597.122/0001-03;RESULT FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CREDITO PRIVADO;2023-06-30;84351025.49
FI;03.600.987/0001-73;BRASILPREV RT FIX IV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;1610369877.18
FI;03.601.000/0001-35;BRASILPREV RT FIX III FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;3208705810.89
FI;03.601.017/0001-92;BRASILPREV RT FIX V FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;8171673611.05
FI;03.601.022/0001-03;BRASILPREV MULTIMERCADO DINÂMICO III FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;86052896.45
FI;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2023-06-30;27549044.64
FI;03.618.202/0001-90;ITAÚ PRIVATE K2 MULT FC;2023-06-30;2952734.78
FI;03.618.256/0001-55;ITAÚ GLOBAL DINÂMICO BAIXA VOL MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;787791061.53
FI;03.618.257/0001-08;LITORAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2023-06-30;81613446.25
FI;03.618.274/0001-37;NASHIRA PREVIDENCIÁRIO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-06-30;379610524.14
FI;03.618.276/0001-26;LIZARD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;77101554.56
FI;03.618.607/0001-28;ITAÚ RENDA FIXA MAXIME - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;959699741.01
FI;03.641.715/0001-11;IMP PRIVATE 22 FIF CIC MULT CRED PRIV - RESP LIMITADA;2023-06-30;13767976.57
FI;03.641.725/0001-57;PRIVATE 24 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;74730733.13
FI;03.641.822/0001-40;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO GEMINI;2023-06-30;50605228.29
FI;03.644.263/0001-21;ICATU SEG COMPOSTO I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;3392308.63
FI;03.652.358/0001-97;UNICLASS RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;114791088.24
FI;03.657.168/0001-62;CAPRICÓRNIO FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-06-30;19468587.86
FI;03.660.417/0001-79;EOS MANHATTAN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;20780169.73
FI;03.660.449/0001-74;SANTANDER PB APLAUSO MULTIMERCADO CRÉDITO PRIVADO FIC FI;2023-06-30;21075427.88
FI;03.660.879/0001-96;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SELECTION;2023-06-30;468779708.09
FI;03.680.180/0001-98;ITAÚ FLEXPREV CORPORATE RV 20 FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-06-30;112886692.23
FI;03.680.327/0001-40;ITAU FLEXPREV CORPORATE RV 35 FIF CIC MULT - RESP LIMITADA;2023-06-30;101384414.97
FI;03.691.031/0001-24;BB ADVANTAGE 22 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;63658348.55
FI;03.691.061/0001-30;BB ADVANTAGE 26 MM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CREDITO PRIVADO;2023-06-30;2372640.69
FI;03.693.695/0001-22;BB ADVANTAGE 39 FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2023-06-30;2230532927.50
FI;03.699.942/0001-06;UNICLASS MODERADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-06-30;4444164.53
FI;03.699.947/0001-20;UNICLASS CONSERVADOR  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;73178491.27
FI;03.706.631/0001-19;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP GRUPOS - RESP LIMITADA;2023-06-30;3073819.33
FI;03.707.396/0001-08;FUNDO DE INVESTIMENTO ELO AÇÕES INVESTIMENTO NO EXTERIOR;2023-06-30;449564225.14
FI;03.721.554/0001-76;ITAÚ NOBRE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;23452963.54
FI;03.737.188/0001-43;FUNDO DE INVESTIMENTO CAIXA MULTIMERCADO RV 30 LONGO PRAZO;2023-06-30;570923343.58
FI;03.737.190/0001-12;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA ESPECIAL RENDA FIXA LONGO PRAZO;2023-06-30;3159054230.18
FI;03.737.200/0001-10;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA ESTRATÉGICO MULTIMERCADO LONGO PRAZO;2023-06-30;90194389.32
FI;03.737.206/0001-97;FUNDO DE INVESTIMENTO CAIXA BRASIL RENDA FIXA REFERENCIADO DI LONGO PRAZO;2023-06-30;15331819820.88
FI;03.737.207/0001-31;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA SELEÇÃO RENDA FIXA;2023-06-30;15208405.32
FI;03.737.208/0001-86;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO CAIXA LIQUIDEZ POLIS RENDA FIXA CURTO PRAZO;2023-06-30;463375656.40
FI;03.737.209/0001-20;FUNDO DE INVESTIMENTO CAIXA PCRJ RENDA FIXA;2023-06-30;1633861972.18
FI;03.737.211/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA PREFERENCIAL RENDA FIXA REF DI LP;2023-06-30;1355727989.44
FI;03.737.212/0001-44;FUNDO DE INVESTIMENTO EXCLUSIVO CAIXA SANEPAR I RENDA FIXA;2023-06-30;728743803.78
FI;03.737.217/0001-77;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA BRASIL IBX-50;2023-06-30;651428973.06
FI;03.737.219/0001-66;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST RENDA FIXA GESTÃO;2023-06-30;58391800312.40
FI;03.737.220/0001-90;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PREVINVEST RV 100 PREVIDENCIÁRIO;2023-06-30;1104334677.28
FI;03.737.222/0001-80;FDO INV COTAS FDOS DE INVESTIMENTO PREVIDENCIÁRIO CAIXA RENDA FIXA 200;2023-06-30;6252127073.54
FI;03.737.223/0001-24;FUNDO DE INVESTIMENTO CAIXA MASTER PREFIXADO 50 RENDA FIXA LONGO PRAZO;2023-06-30;206330634.89
FI;03.737.224/0001-79;FUNDO DE INV EM COTAS DE FUNDOS DE INV PREVIDENCIÁRIO CAIXA RENDA FIXA 100;2023-06-30;10339852641.29
FI;03.737.227/0001-02;FUNDO DE INVESTIMENTO CAIXA SEBRAE RENDA FIXA LONGO PRAZO;2023-06-30;3542079503.21
FI;03.749.473/0001-84;BEM FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2023-06-30;142349162.63
FI;03.752.361/0001-82;BB TOP MULTI MODERADO LP FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;2920177140.28
FI;03.752.446/0001-60;BB MILÊNIO 16 FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;262008686.04
FI;03.765.626/0001-87;SANTANDER RENDA FIXA FLEXÍVEL ULTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO LP;2023-06-30;938671089.06
FI;03.765.863/0001-48;GBOEX PREV FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;8440366.37
FI;03.766.040/0001-37;SANTANDER FIC FI SAPPHIRE RENDA FIXA REFERENCIADO DI;2023-06-30;218844521.33
FI;03.766.575/0001-08;BRADESCO FIC DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI HIPERFUNDO;2023-06-30;824247118.41
FI;03.772.955/0001-55;BNB ESPECIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2023-06-30;389111220.99
FI;03.774.967/0001-19;CP 53 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;8022628.24
FI;03.792.701/0001-07;ITAÚ MULTIMERCADO EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;5094026.84
FI;03.804.917/0001-37;GAP MULTIPORTFOLIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-06-30;127851252.49
FI;03.805.966/0001-94;BRADESCO PRIME H FICFI RENDA FIXA LONGO PRAZO;2023-06-30;25126734.25
FI;03.805.990/0001-23;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP 15.000 - RESP LIMITADA;2023-06-30;60692407.41
FI;03.821.078/0001-65;TOPÁZIO AZUL PGBL FIF ESPECIALMENTE CONSTITUÍDOS CIC RF - RESP LIMITADA;2023-06-30;204333857.08
FI;03.821.440/0001-06;STELLANTIS PREVI FIF ESPECIALMENTE CONSTITUÍDOS CIC RF - RESP LIMITADA;2023-06-30;881316758.13
FI;03.824.230/0001-63;BRADESCO H FC FI RENDA FIXA PGBL/VGBL EMPRESARIAL CONSERVADOR;2023-06-30;15593971.69
FI;03.824.408/0001-76;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO PGBL/VGBL EMPRESARIAL MODERADO;2023-06-30;2482546.73
FI;03.826.405/0001-71;SAFRA EXECUTIVE PROFIT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2023-06-30;6868932.69
FI;03.833.841/0001-78;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SALUBRE;2023-06-30;139875220.98
FI;03.840.123/0001-29;TG FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-06-30;175515399.21
FI;03.840.166/0001-04;OPPORTUNITY MIDI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-06-30;32404853.95
FI;03.848.524/0001-25;SAFRA CONSUMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-06-30;73995452.88
FI;03.859.784/0001-04;ITAU PERSONNALITÉ PETROBRAS  FMP - FGTS;2023-06-30;52217293.07
FI;03.860.122/0001-46;STAR SINGLE MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2023-06-30;56043032.86
FI;03.860.605/0001-40;GOYAZES FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;171452532.43
FI;03.877.036/0001-46;ANANQUE FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-06-30;18911945.32
FI;03.877.060/0001-85;CALIPSO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;5875772.99
FI;03.877.474/0001-04;STAR MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2023-06-30;102488555.82
FI;03.877.848/0001-91;RT TEBE FIF RF - RESP LIMITADA;2023-06-30;511519552.28
FI;03.879.361/0001-48;ARX INCOME ICATU PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;126358208.81
FI;03.890.892/0001-31;ATENA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;73873458.47
FI;03.894.320/0001-20;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA BOND;2023-06-30;428697670.56
FI;03.897.077/0001-02;BAHIA AM II FUNDO DE INVESTIMENTO EM AÇÕES;2023-06-30;33826541.42
FI;03.899.514/0001-19;SUL AMÉRICA SUPRE I FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;211451431.72
FI;03.902.512/0001-31;METLIFE PLATINUM RF FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREV;2023-06-30;214822793.32
FI;03.904.236/0001-40;BRADESCO H FMP-FGTS PETROBRÁS;2023-06-30;75225334.67
FI;03.910.929/0001-46;SAFRA FMP - FGTS - PETROBRAS;2023-06-30;46749338.46
FI;03.913.576/0001-38;BRASIL PLURAL FMP-FGTS PETROBRÁS;2023-06-30;5324087.81
FI;03.914.469/0001-24;BTG PACTUAL FMP-FGTS PETROBRAS;2023-06-30;7942401.29
FI;03.914.671/0001-56;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS;2023-06-30;746384699.07
FI;03.915.495/0001-77;BANESTADO  FMP - FGTS  PETROBRAS;2023-06-30;685207.11
FI;03.915.903/0001-90;CAIXA FMP FGTS PETROBRAS III - CAIXA FMP FGTS PETROBRAS III;2023-06-30;655235882.98
FI;03.915.910/0001-92;CAIXA FMP FGTS PETROBRAS II - CAIXA FMP FGTS PETROBRAS II;2023-06-30;460380338.46
FI;03.916.081/0001-62;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;2023-06-30;239505247.49
FI;03.916.733/0001-69;FUNDO MUTUO DE PRIVATIZAÇAO FGTS UNIBANCO P PETROBRAS;2023-06-30;80553.61
FI;03.916.755/0001-29;FUNDO MUTUO DE PRIVATIZAÇAO - FGTS UNIBANCO C - PETROBRAS;2023-06-30;24380863.31
FI;03.917.079/0001-08;SANTANDER FMP - FGTS PETROBRAS IV;2023-06-30;33426351.69
FI;03.917.096/0001-45;SANTANDER FI PETROBRÁS AÇÕES;2023-06-30;91694222.02
FI;03.917.145/0001-40;UNIBANCO  FMP - FGTS  F -  PETROBRAS;2023-06-30;45291848.93
FI;03.917.163/0001-21;UNIBANCO  FMP - FGTS  R -  PETROBRAS;2023-06-30;25386430.50
FI;03.917.251/0001-23;SANTANDER FMP - FGTS PETROBRAS;2023-06-30;82835752.45
FI;03.917.545/0001-55;ALFA III FMP FGTS PETROBRAS;2023-06-30;12277629.66
FI;03.917.728/0001-70;SAFRA FUNDO DE INVESTIMENTO EM AÇÕES DA PETROBRAS;2023-06-30;62090533.63
FI;03.917.776/0001-69;ITAU PETROBRAS  FMP - FGTS;2023-06-30;278363183.07
FI;03.917.778/0001-58;ITAÚ AÇÕES PETROBRÁS - FUNDO DE INVESTIMENTO;2023-06-30;318321558.51
FI;03.917.789/0001-38;ITAÚ PRIVATE AÇÕES PETROBRÁS - FUNDO DE INVESTIMENTO;2023-06-30;12943893.79
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2023-06-30;78225.20
FI;03.919.493/0001-56;SANTANDER FP FMP-FGTS PETROBRÁS;2023-06-30;86233105.61
FI;03.919.892/0001-17;ALFA - I  FMP - FGTS  PETROBRAS;2023-06-30;179101632.60
FI;03.919.927/0001-18;ALFA II AÇÕES - FUNDO DE INVESTIMENTO EM AÇÕES DA PETROBRAS;2023-06-30;1995709.60
FI;03.920.165/0001-70;BNB FMP-FGTS PETROBRÁS;2023-06-30;3272931.23
FI;03.920.198/0001-10;CSHG FMP - FGTS PETROBRAS;2023-06-30;13002338.79
FI;03.920.413/0001-82;BB AÇÕES PETROBRAS FUNDO DE INVESTIMENTO;2023-06-30;615226943.89
FI;03.922.006/0001-04;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES PETROBRAS;2023-06-30;43987145.02
FI;03.925.702/0001-74;ALFA VII FMP FGTS PETROBRÁS;2023-06-30;12161456.25
FI;03.925.836/0001-95;ALFA VIII  FMP - FGTS  PETROBRAS;2023-06-30;47105705.39
FI;03.925.892/0001-20;ITAUBANCO PETROBRAS FMP - FGTS;2023-06-30;88499108.40
FI;03.926.420/0001-91;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PREVIDENCIÁRIO CAIXA MULT RV 0/15 300;2023-06-30;722747125.85
FI;03.926.431/0001-71;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PREVIDENCIÁRIO CAIXA RENDA FIXA 300;2023-06-30;5091639096.32
FI;03.926.454/0001-86;FUNDO DE INVESTIMENTO EXCLUSIVO CAIXA JEQUITIBÁ RENDA FIXA LONGO PRAZO;2023-06-30;1427123.10
FI;03.926.455/0001-20;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PREVIDENCIÁRIO CAIXA MULT RV 15/30 300;2023-06-30;351516261.02
FI;03.929.530/0001-07;ITAU DESENVOLVIMENTO  PETROBRAS FMP - FGTS;2023-06-30;47405474.48
FI;03.929.711/0001-33;BRADESCO  FMP - FGTS  PRIVATE  IV  PETROBRAS;2023-06-30;58715099.29
FI;03.929.719/0001-08;BRADESCO  FMP FGTS  PRIVATE III  PETROBRAS;2023-06-30;11720384.08
FI;03.958.061/0001-54;FRG PLANO BD FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;13533822554.64
FI;03.958.114/0001-37;SANTANDER PARAOPEBA RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-06-30;247328281.40
FI;03.958.330/0001-82;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL CAEMI - F 15;2023-06-30;4700966.99
FI;03.958.682/0001-38;BRADESCO PRIVATE FUNDO DE INVESTIMENTO RENDA FIXA ATIVO;2023-06-30;289097476.84
FI;03.959.960/0001-71;IPF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;25389666.71
FI;03.960.320/0001-81;UNIMED RF 100 C FUNDO DE INVESTIMENTO EM RENDA FIXA;2023-06-30;966170459.33
FI;03.960.323/0001-15;UNIMED RF 100 FUNDO DE INVESTIMENTO EM RENDA FIXA;2023-06-30;115436953.05
FI;03.960.349/0001-63;UNIMED RV 15 FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;267154292.40
FI;03.962.060/0001-83;PER VALUE FUNDO DE INVESTIMENTO EM AÇÕES;2023-06-30;53758211.43
FI;03.973.388/0001-03;PRIVATE MAHIKARI MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;42027485.24
FI;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2023-06-30;10475113.65
FI;03.986.896/0001-18;AMÉRICA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-06-30;26169532.62
FI;03.992.522/0001-05;ACAJU FUNDO DE INVESTIMENTO  MULTIMERCADO PREVIDENCIÁRIO;2023-06-30;32202834.39
FI;03.998.582/0001-35;051 BLUE MARLIN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO- CRED PRIV IE;2023-06-30;13652335.36
FI;03.998.735/0001-44;MAX FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;59347317.72
FI;04.003.722/0001-50;MB PREV XII COMPOSTO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO;2023-06-30;3829473.87
FI;04.003.809/0001-28;MB PREV X RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO  PRIVADO;2023-06-30;25411103.81
FI;04.018.864/0001-91;SELEÇÃO GUIDE AÇÕES QUALIFICADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-06-30;20377667.88
FI;04.030.713/0001-59;CSHG PLATINUS FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;151575223.49
FI;04.042.603/0001-07;CBC NOSTRUM FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-06-30;31993003.38
FI;04.044.634/0001-05;BRADESCO H FICFI RENDA FIXA REFERENCIADO DI LONGO PRAZO PJ;2023-06-30;210473235.56
FI;04.052.631/0001-05;FUNDO DE INVESTIMENTO MULTIMERCADO MULTIPREV CARTEIRA 4;2023-06-30;218721091.12
FI;04.052.699/0001-94;CSHG WARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO - MULT CP RESP LTDA;2023-06-30;14691675.75
FI;04.056.135/0001-20;SULAMERICA FIX 100 IV FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;391815270.74
FI;04.056.137/0001-19;STARLIGHT FIC DE FIF MULTIMERCADO INVEST NO EXT CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-06-30;100022870.25
FI;04.061.044/0001-82;BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;478941219.68
FI;04.061.079/0001-11;BB RENDA FIXA LP CORPORATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;7722502053.87
FI;04.061.224/0001-64;BB RENDA FIXA REFERENCIADO DI LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;13270135402.23
FI;04.061.359/0001-20;BB RENDA FIXA LP 90 MIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;1038465966.22
FI;04.061.548/0001-00;BB RENDA FIXA REFERENCIADO DI LP 90 MIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;848552523.33
FI;04.061.652/0001-97;SULAMERICA MIX 30 IV FUNDO DE INVESTIMENTO MULTIMERCADO;2023-06-30;66841491.93
FI;04.061.762/0001-59;BB RENDA FIXA CURTO PRAZO ABSOLUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;1443966187.82
FI;04.066.545/0001-51;SULAMERICA FUNDO DE FUNDOS - FICFI MULTIMERCADO CREDITO PRIVADO;2023-06-30;7211992.48
FI;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO EM AÇÕES;2023-06-30;37608637.89
FI;04.073.702/0001-56;SANTANDER FUNDO DE INVESTIMENTO IBRX AÇÕES;2023-06-30;536899502.08
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-06-30;5242169466.65
FI;04.087.010/0001-67;OUTSOURCE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-06-30;18430649.60
FI;04.087.244/0001-04;FUNDO DE INVESTIMENTO EM COTAS DE FI PREVIDENCIÁRIO MULTIMERCADO - 04 - CRÉDITO PRIVADO;2023-06-30;211625682.66
FI;04.087.328/0001-48;IU WESTERN ASSET CORPORATE III - FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;134609124.13
FI;04.088.125/0001-76;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO;2023-06-30;10416929.19
FI;04.088.145/0001-47;BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES IBOVESPA;2023-06-30;6904489.15
FI;04.088.561/0001-45;BRADESCO PRIME H FICFI RENDA FIXA REFERENCIADO DI LONGO PRAZO PLUS;2023-06-30;140087982.76
FI;04.089.399/0001-80;ICATU SEG ÚNICO C FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-06-30;2904057.32
FI;04.089.406/0001-43;ITAUPREV PREMIUM F100 FIF CIC RF - RESP LIMITADA;2023-06-30;6555676.74
FI;04.089.491/0001-40;ITAUPREV PREMIUM V20 FIF CIC MULT - RESP LIMITADA;2023-06-30;7455339.65
FI;04.089.495/0001-28;ITAUPREV PREMIUM V40 MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-06-30;5654996.91
FI;04.093.184/0001-32;BB PAU BRASIL FUNDO DE INVESTIMENTO RENDA FIXA;2023-06-30;1273628405.21
