TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15912805.91;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;58996838.00;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18394530.60;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;451209.15;;;Outros;999 X 999
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;62663485.53;;;SDP;DI1 X PRE
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;919136.46;;;SDP;DI1 X PRE
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;725711.74;;;SDL;DI1 X IAP
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21099107.61;;;SDL;DI1 X IAP
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;258936.41;;2024-03-30;SDL;DI1 X IAP
FI;21.040.600/0001-53;JBFO CORPORATIVO IQ 60 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35298.48;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;695418.24;;2024-03-30;SDP;DI1 X PRE
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;311765.65;;2024-03-30;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;695418.24;;2024-03-30;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;311765.65;;2024-03-30;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1109938.19;;2024-03-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4518655504.37;;2024-03-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;771112336.10;;2024-03-30;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77532793.04;;2024-03-30;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;320653304.21;;2024-03-30;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1687022.32;;2024-03-30;SDE;DI1 X REU
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3394546.88;;2024-03-30;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1197395742.30;;2024-03-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;358156110.00;;2024-03-30;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;102201892.37;;2024-03-30;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;519457856.91;;2024-03-30;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;949687.87;;2024-03-30;SEP;REU X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4194791.93;;2024-03-30;SDE;DI1 X REU
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;829342.75;;2024-03-30;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4548732.65;;2024-03-30;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4548732.65;;2024-03-30;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;829311.00;;2024-03-30;SDL;DI1 X IAP
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;194107.15;;2024-03-30;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;542953.21;;2024-03-30;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;512507.69;;2024-03-30;SDM;DI1 X IGM
FI;27.293.764/0001-79;DAYCOVAL EXPERT II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;177359.76;;;SCP;DOL X PRE
FI;27.293.764/0001-79;DAYCOVAL EXPERT II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;143805.22;;;SCP;DOL X PRE
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1698.23;;2024-03-30;Outros;999 X 999
FI;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
FI;28.194.713/0001-52;SANTANDER PB SERENGETI MULTIMERCADO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;82219.18;;2024-03-30;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38864.96;;2024-03-30;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;91111.78;;2024-03-30;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;316106.68;;2024-03-30;SDP;DI1 X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61095247.33;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;44208495.07;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;781559656.30;;;SDL;DI1 X IAP
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;683632723.35;;;SDL;DI1 X IAP
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;118887.34;;;Outros;999 X 999
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1507060.21;;;Outros;999 X 999
FI;30.556.626/0001-40;JBFO CORPORATIVO 60 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;171136.00;;;SDL;DI1 X IAP
FI;31.552.281/0001-19;HHH FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1354727.44;;;SDP;DI1 X PRE
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12236615.61;;2024-03-30;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6845.53;;2024-03-30;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;37539.94;;2024-03-30;SDP;DI1 X PRE
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6860795084.97;;;Outros;999 X 999
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6860795084.97;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;157210225.83;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;111068188.58;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;489552.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;210835394.80;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71994227.01;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;207151790.26;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8200980.38;;;SDP;DI1 X PRE
FI;34.369.940/0001-74;ACESSO CONSIGNADOS I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;80329.62;;;SCP;DOL X PRE
FI;34.644.124/0001-21;DAYCOVAL MULTIESTRATÉGIA PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6127.27;;;SCP;DOL X PRE
FI;34.644.124/0001-21;DAYCOVAL MULTIESTRATÉGIA PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19365.22;;;SCP;DOL X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4579675.76;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4172070.37;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND ATIVO MASTER FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7861.29;;2024-03-30;SDP;DI1 X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;83875.11;;2024-03-30;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4406185.24;;2024-03-30;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2628723.45;;;SDM;DI1 X IGM
FI;36.532.178/0001-20;SANTANDER PB CHRONOS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;76300.07;;;SDP;DI1 X PRE
FI;36.620.991/0001-52;ACE CAPITAL B PREVIDÊNCIA FIFE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;563865.15;;2024-03-30;SCP;DOL X PRE
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2091.71;;2024-03-30;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;303500.20;;;SDP;DI1 X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1863225.51;;2024-06-28;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2759323.34;;2024-03-30;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2460034.21;;2024-03-30;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1015.74;;2024-03-30;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;197030.46;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1437.70;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22074.50;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20083.83;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3604778.29;;2024-03-30;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;53693242.93;;2024-03-30;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;50224941.22;;2024-03-30;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;556768311.41;;2024-03-30;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3604778.29;;2024-03-30;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;50208827.90;;2024-03-30;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1587119.48;;2024-03-30;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;963795990.13;;2024-03-30;SDP;DI1 X PRE
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42698.47;;2024-06-28;Outros;999 X 999
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25971.30;;2024-03-30;SCP;DOL X PRE
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;321860.19;;2024-03-30;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;73366.38;;;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10815.88;;2024-03-30;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;154175.06;;2024-03-30;SCP;DOL X PRE
FI;38.090.099/0001-32;VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;94644.93;;2024-03-30;SDP;DI1 X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;126531.08;;2024-03-30;SCP;DOL X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1736667.23;;2024-03-30;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;67438.88;;2024-03-30;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;714192.60;;2024-03-30;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;146998.90;;2024-03-30;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;224115.58;;2024-03-30;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2827.23;;2024-03-30;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;196937.11;;2024-03-30;SCP;DOL X PRE
