TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-10-31;779416;569559203.21;Valores a receber;Outros;N;Para negociação;;;;;;6893.85;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;N;;0.000000;0.00;0.000000;0.00;52.974293;132151.31;;;;;;PJ;30868828000127;ARC CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;N;;0.000000;0.00;0.000000;0.00;11508.697892;13147721.37;;;;;;PJ;52363951000129;ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;N;;30766745.636565;87490240.66;25494996.664794;72693232.40;456696.416017;1341395.93;;;;;;PJ;16565016000181;BTG PACTUAL CDB I FUNDO DE INVESTIMENTO RENDA FIXA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;77701.093174;60000000.00;193125.823290;148500000.00;209925.397150;160737674.44;;;;;;PJ;29720595000131;DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;0.000000;0.00;9881255.137420;84000000.00;32272426.705308;120200213.31;;;;;;PJ;17015979000174;EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;0.000000;0.00;200345.594001;162000000.00;886767.879858;699433082.98;;;;;;PJ;17250006000110;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;0.000000;0.00;173410.444733;50000000.00;661876.837577;172276410.02;;;;;;PJ;08632394000102;RED - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;0.000000;0.00;1552070.739520;98500000.00;2723938.433408;120365401.82;;;;;;PJ;11489344000122;RED PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;S;;8102.496973;13293915.64;0.000000;0.00;0.000000;0.00;;;;;;PJ;29720617000163;REDIGITAL FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Cotas de Fundos;;N;;0.000000;0.00;29.074460;33510.60;4648.236003;5731320.91;;;;;;PJ;51247291000158;SSG FUNDO DE INVESTIMENTO MULTIMERCADO;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Disponibilidades;Outros;N;Para negociação;;;;;;282762.01;;;;Disponibilidades;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a pagar;Outros;N;Para negociação;;;;;;1908720.61;;;;TAXA DE CONSULTORIA;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a pagar;Outros;N;Para negociação;;;;;;3238589.96;;;;TAXA DE GEST?O;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a pagar;Outros;N;Para negociação;;;;;;15500.00;;;;DESPESA DE TAXA CETIP;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a pagar;Outros;N;Para negociação;;;;;;4207.02;;;;TAXA DE ADMINISTRA??O;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a receber;Outros;N;Para negociação;;;;;;958.12;;;;DESPESA COM TAXA ANBIMA;;;;;;;;;;;
CLASSES - FIDC;12.385.897/0001-06;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P;2024-10-31;775075;1308533986.26;Valores a receber;Outros;N;Para negociação;;;;;;35841.24;;;;TAXA FISCALIZA??O CVM - DIFERIDO;;;;;;;;;;;
CLASSES - FIDC;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882041;-287179.92;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882041;-287179.92;Valores a pagar;Outros;N;Para negociação;;;;;;209201.60;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882041;-287179.92;Valores a receber;Outros;N;Para negociação;;;;;;1045.19;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882041;-287179.92;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;79023.51;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882044;-589125.48;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882044;-589125.48;Valores a pagar;Outros;N;Para negociação;;;;;;368811.68;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882044;-589125.48;Valores a receber;Outros;N;Para negociação;;;;;;2246.87;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882044;-589125.48;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;222560.67;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882043;-732833.48;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882043;-732833.48;Valores a pagar;Outros;N;Para negociação;;;;;;435638.40;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882043;-732833.48;Valores a receber;Outros;N;Para negociação;;;;;;2844.07;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882043;-732833.48;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;300039.15;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882045;-290359.69;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882045;-290359.69;Valores a pagar;Outros;N;Para negociação;;;;;;212380.13;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882045;-290359.69;Valores a receber;Outros;N;Para negociação;;;;;;1043.95;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882045;-290359.69;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;79023.51;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882047;-3490630.78;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882047;-3490630.78;Valores a pagar;Outros;N;Para negociação;;;;;;1700803.94;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882047;-3490630.78;Valores a receber;Outros;N;Para negociação;;;;;;14513.01;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2024-10-31;882047;-3490630.78;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;1804339.85;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882046;-608340.30;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-01-29;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882046;-608340.30;Valores a pagar;Outros;N;Para negociação;;;;;;371446.17;;2025-01-29;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882046;-608340.30;Valores a receber;Outros;N;Para negociação;;;;;;2377.59;;2025-01-29;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;882046;-608340.30;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;239271.72;;2025-01-29;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;N;;0.000000;0.00;0.000000;0.00;31.984478;79789.47;;;;;;PJ;30868828000127;ARC CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;N;;0.000000;0.00;0.000000;0.00;6905.618742;7889089.79;;;;;;PJ;52363951000129;ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;N;;20847325.635765;59300393.82;17507394.642006;49887075.20;159826.020412;469436.51;;;;;;PJ;16565016000181;BTG PACTUAL CDB I FUNDO DE INVESTIMENTO RENDA FIXA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;46620.655904;36000000.00;115875.493974;89100000.00;125955.238331;96442604.70;;;;;;PJ;29720595000131;DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;0.000000;0.00;5928753.082452;50400000.00;19363456.023184;72120127.99;;;;;;PJ;17015979000174;EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;0.000000;0.00;120207.356401;97200000.00;532060.727885;419659849.76;;;;;;PJ;17250006000110;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;0.000000;0.00;104046.266840;30000000.00;397126.102588;103365846.02;;;;;;PJ;08632394000102;RED - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;0.000000;0.00;931242.443712;59100000.00;1634363.060044;72219241.09;;;;;;PJ;11489344000122;RED PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;S;;4861.498174;7976349.06;0.000000;0.00;0.000000;0.00;;;;;;PJ;29720617000163;REDIGITAL FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Cotas de Fundos;;N;;0.000000;0.00;17.444676;20106.36;2788.941605;3438792.55;;;;;;PJ;51247291000158;SSG FUNDO DE INVESTIMENTO MULTIMERCADO;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Disponibilidades;Outros;N;Para negociação;;;;;;209226.06;;;;Disponibilidades;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a pagar;Outros;N;Para negociação;;;;;;1144821.45;;;;TAXA DE CONSULTORIA;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a pagar;Outros;N;Para negociação;;;;;;1943102.57;;;;TAXA DE GEST?O;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a pagar;Outros;N;Para negociação;;;;;;8100.00;;;;DESPESA DE TAXA CETIP;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a pagar;Outros;N;Para negociação;;;;;;4207.02;;;;TAXA DE ADMINISTRA??O;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a receber;Outros;N;Para negociação;;;;;;837.16;;;;DESPESA COM TAXA ANBIMA;;;;;;;;;;;
CLASSES - FIDC;14.132.177/0001-56;FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED H;2024-10-31;775073;784836253.77;Valores a receber;Outros;N;Para negociação;;;;;;32001.48;;;;TAXA FISCALIZA??O CVM - DIFERIDO;;;;;;;;;;;
CLASSES - FIDC;14.744.913/0001-27;MULTIPLIX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-10-31;777644;49329272.03;Cotas de Fundos;;S;;;;;;13252.909765;49192671.11;;;;;;PJ;14770038000158;MULTIPLIX MULTISSETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;14.744.913/0001-27;MULTIPLIX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-10-31;777644;49329272.03;Cotas de Fundos;;N;;;;;;1683.908505;118568.11;;;;;;PJ;06175696000173;ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA;;;;;;;
