TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;41540.00;1433401.75;7100.00;260760.96;539599.00;18448889.81;;;PRIO3;;;;;;;;2015-06-26;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;55164.00;782785.83;9500.00;157892.89;492828.00;7929602.52;;;VBBR3;;;;;;;;2021-10-22;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;25439.00;692352.58;4400.00;128029.00;199492.00;5737389.92;;;TOTS3;;;;;;;;2006-03-09;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;55247.00;1538533.92;9500.00;280507.21;759898.00;21391128.70;;;EQTL3;;;;;;;;2006-04-03;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;54214.00;301829.01;9300.00;49916.58;429068.00;2003747.56;;;CIEL3;;;;;;;;2009-12-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;142270.00;562832.84;24400.00;92798.26;1347296.00;5119724.80;;;MGLU3;;;;;;;;2011-05-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;35974.00;1505579.82;6200.00;280513.00;309668.00;13866933.04;;;SUZB3;;;;;;;;2004-08-05;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;16629.00;117733.32;2900.00;21590.00;144828.00;1050003.00;;;PETZ3;;;;;;;;2020-09-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;57963.00;889052.52;9900.00;157780.26;676807.00;10152105.00;;;CSAN3;;;;;;;;2005-11-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;59308.00;1609528.60;29238.00;719680.71;613326.00;17375525.58;;;RADL3;;;;;;;;2011-12-19;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;13570.00;221657.10;2300.00;40281.61;110453.00;2063262.04;;;CYRE3;;;;;;;;1996-05-27;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;60178.00;1258243.00;10300.00;219565.76;759885.00;15820805.70;;;RAIL3;;;;;;;;2017-03-13;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;37765.00;637525.42;6100.00;110727.00;285995.00;5439624.90;;;EMBR3;;;;;;;;1989-08-28;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;13381.00;122412.53;2100.00;21529.59;101272.00;1034999.84;;;BEEF3;;;;;;;;2007-07-20;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;81311.00;936169.78;13100.00;158672.75;762837.00;8734483.65;;;ENEV3;;;;;;;;2013-10-22;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;217138.00;3150580.02;37200.00;549822.00;1849347.00;26649090.27;;;ABEV3;;;;;;;;2013-11-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;37689.00;483928.89;4900.00;65804.27;228617.00;2777696.55;;;CSNA3;;;;;;;;1993-08-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;41525.00;494556.34;7100.00;94428.78;326336.00;4532807.04;;;NTCO3;;;;;;;;2019-12-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;14490.00;96957.00;2500.00;17470.65;134225.00;891254.00;;;MRFG3;;;;;;;;2007-06-28;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;78057.00;158455.62;13400.00;31297.21;797330.00;1897645.40;;;VIIA3;;;;;;;;2021-08-16;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;19849.00;748272.78;3400.00;135188.00;264907.00;10813503.74;;;HYPE3;;;;;;;;2008-04-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;183235.00;5029828.19;31400.00;920898.33;1529962.00;44690190.02;;;PETR3;;;;;;;;1973-09-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;38296.00;2289688.99;8200.00;526924.76;300109.00;18618762.36;;;RENT3;;;;;;;;2005-05-23;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;16836.00;794505.48;2900.00;148284.74;135197.00;7104602.35;;;SBSP3;;;;;;;;1997-03-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;70323.00;3069330.34;12100.00;535660.37;708544.00;31615233.28;;;BBAS3;;;;;;;;1973-05-31;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;214054.00;649800.04;37000.00;134065.79;1678539.00;6697370.61;;;HAPV3;;;;;;;;2018-04-25;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;11615.00;367018.85;1000.00;30000.00;82356.00;2496210.36;;;RRRP3;;;;;;;;2020-11-12;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;58952.00;644141.48;10100.00;120718.22;444498.00;4778353.50;;;ASAI3;;;;;;;;2021-03-01;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação ordinária;N;Para negociação;53293.00;367281.91;9100.00;73020.67;418976.00;3406274.88;;;BRFS3;;;;;;;;2009-12-10;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;S;Para negociação;259045.00;2289960.60;44400.00;399010.00;3613820.00;31729339.60;;;ITSA4;;;;;;;;1973-09-17;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;33286.00;246628.54;4300.00;34462.48;199928.00;1403494.56;;;USIM5;;;;;;;;1999-02-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;71381.00;858560.63;12300.00;150930.59;879013.00;10284452.10;;;CMIG4;;;;;;;;1973-08-20;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;13639.00;521199.56;2400.00;95165.00;115887.00;4565947.80;;;ELET6;;;;;;;;1974-11-13;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;54106.00;1327264.03;9400.00;229597.89;541685.00;12984189.45;;;GGBR4;;;;;;;;2001-02-01;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;S;Para negociação;237699.00;6282912.12;40800.00;1099425.63;2914923.00;76749922.59;;;ITUB4;;;;;;;;2009-05-20;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;226061.00;5574001.59;38800.00;1001182.50;2517177.00;65748663.24;;;PETR4;;;;;;;;1973-09-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;254767.00;3835696.36;43700.00;704852.29;2058019.00;31919874.69;;;BBDC4;;;;;;;;1973-12-06;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES;Ação preferencial;N;Para negociação;16216.00;198826.03;2800.00;40902.09;190932.00;3217204.20;;;AZUL4;;;;;;;;2017-04-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;OUTRAS APLICAÇÕES;Outros;N;Para negociação;60661.00;1492405.26;10400.00;274925.75;732579.00;19266827.70;;;;BPAC11 - BANCO BTG PACTUAL SA - BPAC11;;PJ;30306294000145;BANCO BTG PACTUAL SA;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;36.00;478734.02;;;;;2024-09-01;;;;;210100;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;30.00;398991.30;;;;;2024-03-01;;;;;210100;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;16.00;212716.73;;;;;2025-03-01;;;;;210100;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;32.00;425294.87;;;;;2025-09-01;;;;;210100;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;42.00;557411.47;;;;;2026-03-01;;;;;210100;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;DISPONIBILIDADES;Outros;;Para negociação;;;;;;77427.76;;;;DISPONIBILIDADES;;;;;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;VALORES A PAGAR;Outros;;Para negociação;;;;;;1314196.26;;;;VALORES A PAGAR;;;;;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;VALORES A RECEBER;Outros;;Para negociação;;;;;;14482305.33;;;;VALORES A RECEBER;;;;;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;110.00;-123200.00;;;;FUTURO IBRX50 - FUT BRI;;;;;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;315273.00;8931684.09;;;RADL3;;;;;;;;2011-12-19;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;86855.00;2969572.45;;;PRIO3;;;;;;;;2015-06-26;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;211567.00;2570539.05;;;CSNA3;;;;;;;;1993-08-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;232951.00;10431545.78;;;SUZB3;;;;;;;;2004-08-05;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;62152.00;1883827.12;;;RRRP3;;;;;;;;2020-11-12;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;300985.00;11320045.85;;;WEGE3;;;;;;;;2004-08-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;184146.00;5296038.96;;;TOTS3;;;;;;;;2006-03-09;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;340606.00;6624786.70;;;LREN3;;;;;;;;1973-07-24;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;384597.00;3126773.61;;;BRFS3;;;;;;;;2009-12-10;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1425267.00;20538097.47;;;ABEV3;;;;;;;;2013-11-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;197379.00;2960685.00;;;CSAN3;;;;;;;;2005-11-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;84183.00;558975.12;;;MRFG3;;;;;;;;2007-06-28;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;379900.00;904162.00;;;VIIA3;;;;;;;;2021-08-16;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;798334.00;3033669.20;;;MGLU3;;;;;;;;2011-05-02;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;415052.00;4752345.40;;;ENEV3;;;;;;;;2013-10-22;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;34336.00;1401595.52;;;HYPE3;;;;;;;;2008-04-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;339149.00;5456907.41;;;VBBR3;;;;;;;;2021-10-22;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;262440.00;4991608.80;;;EMBR3;;;;;;;;1989-08-28;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;299943.00;4166208.27;;;NTCO3;;;;;;;;2019-12-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;385079.00;6469327.20;;;JBSS3;;;;;;;;2007-03-29;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;357633.00;4853079.81;;;CCRO3;;;;;;;;2002-02-01;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1233384.00;36027146.64;;;PETR3;;;;;;;;1973-09-18;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;277023.00;17186506.92;;;RENT3;;;;;;;;2005-05-23;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;61047.00;1718473.05;;;EQTL3;;;;;;;;2006-04-03;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;9228.00;279700.68;;;;RRRP9 - 3R PETROLEUM ?LEO E G?S S.A. - RRRP9;;PJ;12091809000155;3R PETROLEUM ?LEO E G?S S.A.;;;;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;434875.00;15351087.50;;;ELET3;;;;;;;;1983-09-01;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;118613.00;6233113.15;;;SBSP3;;;;;;;;1997-03-11;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;444498.00;4778353.50;;;ASAI3;;;;;;;;2021-03-01;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;147564.00;3072282.48;;;RAIL3;;;;;;;;2017-03-13;;;;
FIIM;06.323.688/0001-27;IT NOW PIBB IBRX-50 - FUNDO DE ÍNDICE;2023-05-31;474336;1310436117.76;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;85734.00;2274523.02;;;MULT3;;;;;;;;2007-07-27;;;;
