TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;256719519.37;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;253750952.70;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;258729794.30;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;116464202.31;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;143304620.68;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19095.01;;;SDP;DI1 X PRE
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1806871.08;;2023-06-29;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;350494.00;;2023-06-29;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;514552.64;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;442786.61;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;638026232.14;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;249332564.74;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;345613288.26;;2023-06-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;774890398.52;;2023-06-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;345864699.13;;2023-06-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;29300030.57;;2023-06-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;53243792.07;;2023-06-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;96966453.88;;2023-06-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2235091.11;;2023-06-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;62405554.74;;2023-06-29;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1094882383.28;;2023-06-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;486963279.82;;2023-06-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;494054075.20;;2023-06-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;244290941.48;;2023-06-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;924701014.43;;2023-06-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2505661.89;;2023-06-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;367473292.03;;2023-06-29;SEP;REU X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18516219.22;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9980434.07;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29473203.93;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;31884906.52;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48419001.14;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24096501.81;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2598170.17;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3629122.65;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1715091.83;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;519644.69;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;66484079.30;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9896920.84;;;SDP;DI1 X PRE
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1091777.97;;2023-06-29;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;31258434.53;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6739400.44;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1259.72;;2023-06-29;Outros;999 X 999
FI;11.077.957/0001-52;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ZAMARADI - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;889.07;;2023-06-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;417401908.39;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;180182073.17;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;459943457.88;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;362887850.87;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;615414083.21;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;633809562.20;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;253929158.53;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1149975635.19;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;103616137.52;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;376324410.85;;;SDP;DI1 X PRE
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;716728.01;;;SCP;DOL X PRE
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20793815.69;;;SCP;DOL X PRE
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3195451.62;;2023-06-29;SDC;DI1 X DOL
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;75345269.28;;2023-06-29;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;81565047.54;;2023-06-29;SDL;DI1 X IAP
FI;13.397.713/0001-82;CASTELNUOVO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127.01;;2023-06-29;Outros;999 X 999
FI;13.397.802/0001-29;VINCI PORTIFÓLIO 10 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;254.02;;2023-06-29;Outros;999 X 999
FI;13.402.179/0001-55;VINCI ALDEBARAN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;889.07;;2023-06-29;Outros;999 X 999
FI;14.239.657/0001-10;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3634920.13;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;84885230.02;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2048202.79;;;SFD;IPC X DI1
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13015184.12;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3170124.19;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24203480.42;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16132863.04;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;282612258.90;;;SDP;DI1 X PRE
