TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;14.437.605/0001-59;IITAÚ CCRPREV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;340.000000;340814.28;;;PJ;15.484.093/0001-44;ECO101 CONCESSIONARIA RODOVIAS SA;2026-09-15;S;DI1;DI de um dia;100.000000;0.750000;;S;N;
CLASSES - FIF;14.437.605/0001-59;IITAÚ CCRPREV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;322.000000;168295.42;;2025-12-29;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;14.437.605/0001-59;IITAÚ CCRPREV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;430.000000;224235.26;;2025-12-29;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;14.437.605/0001-59;IITAÚ CCRPREV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;215.000000;112371.16;;2025-12-29;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4963.000000;4974308.17;;;PJ;09.346.601/0001-25;B3 SA - BRASIL, BOLSA, BALCAO;2030-09-18;S;DI1;DI de um dia;100.000000;0.506459;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;2714.000000;2721978.74;;;PJ;02.286.479/0001-08;LOCALIZA FLEET SA;2030-09-18;S;DI1;DI de um dia;100.000000;0.966605;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4784.000000;4806280.47;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.259561;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;432.000000;434011.95;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.922739;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;264.000000;265229.52;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.156903;;S;N;
CLASSES - FIF;14.466.898/0001-00;BRASIL CORPORATE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4050.000000;4043362.73;;;PJ;04.895.728/0001-80;CENTRAIS ELET DO PARA S.A. - CELPA;2032-09-15;S;DI1;DI de um dia;100.000000;0.779721;;S;N;
CLASSES - FIF;14.491.665/0001-50;TIVIO FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;362.000000;362827.31;;2025-12-29;PJ;02.286.479/0001-08;LOCALIZA FLEET;2032-09-18;S;DI1;DI de um dia;100.000000;1.149999;;S;N;
CLASSES - FIF;14.491.665/0001-50;TIVIO FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;502.000000;505992.27;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.993248;;S;N;
CLASSES - FIF;14.491.665/0001-50;TIVIO FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;83.000000;83660.08;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.749999;;S;N;
CLASSES - FIF;14.491.665/0001-50;TIVIO FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;416.000000;416598.51;;2025-12-29;PJ;09.346.601/0001-25;B3 S/A BRASIL,;2030-09-18;S;DI1;DI de um dia;100.000000;0.449999;;S;N;
CLASSES - FIF;14.491.665/0001-50;TIVIO FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;73.000000;76174.18;;2025-12-29;PJ;33.000.167/0001-01;PETROLEO BRASIL;2032-08-25;S;DI1;DI de um dia;100.000000;1.905304;;S;N;
CLASSES - FIF;14.557.317/0001-38;BTG PACTUAL CREDITO CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;6328.000000;6347089.07;;2025-12-29;PJ;00.389.481/0001-79;LM TRANSPORTES INTERESTADUAIS SERVICOS E COMERCIO;2028-09-23;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
CLASSES - FIF;14.557.317/0001-38;BTG PACTUAL CREDITO CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;32750.000000;32902525.76;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA S/A;2032-09-15;S;DI1;DI de um dia;100.000000;0.750000;;S;N;
CLASSES - FIF;14.557.317/0001-38;BTG PACTUAL CREDITO CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;14098.000000;14074895.73;;2025-12-29;PJ;04.895.728/0001-80;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;2032-09-15;S;DI1;DI de um dia;100.000000;0.650000;;S;N;
CLASSES - FIF;14.557.317/0001-38;BTG PACTUAL CREDITO CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4563.000000;4593853.52;;2025-12-29;PJ;14.882.295/0001-81;CBO HOLDING S.A.;2029-08-28;S;DI1;DI de um dia;100.000000;1.650000;;S;N;
CLASSES - FIF;14.572.542/0001-43;EVOLUTION FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-09-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;400.000000;212592.30;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2028-10-25;S;DI1;DI de um dia;100.000000;4.000000;;S;N;
CLASSES - FIF;14.843.497/0001-14;GUARATIBA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-09-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;248.000000;254185.51;;2025-12-29;PJ;25.005.683/0001-09;VERTCOMPANHIASECURITIZADORA;2026-11-26;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;14.843.603/0001-60;FEX FUNDO DE INVESTIMENTO  FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;477.000000;12058.56;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.844672;;S;N;
CLASSES - FIF;14.843.603/0001-60;FEX FUNDO DE INVESTIMENTO  FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;159.000000;60402.33;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.848415;;S;N;
CLASSES - FIF;14.843.603/0001-60;FEX FUNDO DE INVESTIMENTO  FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;158.000000;60022.44;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.006016;;S;N;
CLASSES - FIF;14.985.743/0001-72;ITAÚ CYAMPREV MODERADO FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;230.000000;119939.79;;2025-12-29;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;14.985.743/0001-72;ITAÚ CYAMPREV MODERADO FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;172.000000;89896.93;;2025-12-29;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
CLASSES - FIF;15.060.253/0001-28;QUARTZ DC PLAN FI FINANCEIRO RENDA FIXA PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;776.000000;774728.27;;;PJ;04.895.728/0001-80;CENTRAIS ELET DO PARA S.A. - CELPA;2032-09-15;S;DI1;DI de um dia;100.000000;0.779721;;S;N;
CLASSES - FIF;15.060.253/0001-28;QUARTZ DC PLAN FI FINANCEIRO RENDA FIXA PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;389.000000;390811.69;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.004198;;S;N;
CLASSES - FIF;15.060.253/0001-28;QUARTZ DC PLAN FI FINANCEIRO RENDA FIXA PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;329.000000;331377.60;;;PJ;02.286.479/0001-08;LOCALIZA FLEET SA;2032-09-09;S;DI1;DI de um dia;100.000000;1.844426;;S;N;
CLASSES - FIF;15.060.253/0001-28;QUARTZ DC PLAN FI FINANCEIRO RENDA FIXA PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;105.000000;105239.24;;;PJ;09.346.601/0001-25;B3 SA - BRASIL, BOLSA, BALCAO;2030-09-18;S;DI1;DI de um dia;100.000000;0.506459;;S;N;
CLASSES - FIF;15.091.732/0001-01;ALVORADA FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;10000000.000000;9834265.40;;;PJ;24.361.690/0001-72;Limine Trust Distribuidora de Titulos e Valores Mobiliarios LTDA;2028-11-14;S;DI1;DI de um dia;105.000000;0.000000;;S;N;
CLASSES - FIF;15.091.732/0001-01;ALVORADA FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;20000000.000000;17058687.40;;;PJ;07.576.952/0001-05;NATURAGUA AGUAS MINERAIS IND E COM;2029-12-21;S;DI1;DI de um dia;104.000000;0.000000;;S;N;
CLASSES - FIF;15.164.899/0001-55;PANTHER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;42736.000000;216534.85;;;PJ;60.444.437/0001-46;LIGHT SERVICOS ELETRICIDADE SA;2027-08-31;S;PRE;Taxa de juro prefixada;100.000000;0.000000;;S;N;
CLASSES - FIF;15.164.899/0001-55;PANTHER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;458.000000;143856.24;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2027-12-31;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;15.164.899/0001-55;PANTHER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;1.000000;290.48;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2029-01-15;S;DI1;DI de um dia;100.000000;4.500000;;S;N;
CLASSES - FIF;15.174.629/0001-25;INTEGRAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;415.000000;416268.18;;;PJ;00.389.481/0001-79;LM TRANSPORTES INTERESTADUAIS SERVICOS E COMERCIO;2030-09-23;S;DI1;DI de um dia;100.000000;1.500000;;S;N;
CLASSES - FIF;15.259.169/0001-38;WESTERN ASSET GROWTH FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;873.000000;875607.75;;;PJ;02.286.479/0001-08;LOCALIZA FLEET S/A;2032-09-18;S;DI1;DI de um dia;100.000000;1.150000;;S;N;
CLASSES - FIF;15.323.099/0001-30;JRM CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;1300000.00;1300.000000;1306510.65;;2025-12-29;PJ;17.595.680/0001-36;VORTXSERVICOSFIDUCIARIOSLTDA;2027-01-25;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;7423.000000;7439913.27;;;PJ;09.346.601/0001-25;B3 SA - BRASIL, BOLSA, BALCAO;2030-09-18;S;DI1;DI de um dia;100.000000;0.506459;;S;N;
CLASSES - FIF;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;257.000000;257755.54;;;PJ;02.286.479/0001-08;LOCALIZA FLEET SA;2030-09-18;S;DI1;DI de um dia;100.000000;0.966605;;S;N;
CLASSES - FIF;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;1698.000000;1705908.08;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.011461;;S;N;
CLASSES - FIF;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;3237.000000;3252075.64;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.259561;;S;N;
CLASSES - FIF;15.350.679/0001-16;PLURAL HIGH GRADE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;1072.000000;1076992.61;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.156903;;S;N;
CLASSES - FIF;15.350.909/0001-47;VITÓRIA RÉGIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;18.000000;0.00;;;PJ;16.444.103/0001-80;BINGEN SECURITIZADORA S.A;2050-12-01;S;IGM;Índice Geral de Preços-Mercado (IGP-M);100.000000;4.738085;;S;N;
CLASSES - FIF;15.350.909/0001-47;VITÓRIA RÉGIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;1.000000;0.00;;;PJ;07.112.325/0001-05;BI CIA SECURITIZADORA DE CREDITOS I;2050-02-04;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;2.544794;;S;N;
CLASSES - FIF;15.350.909/0001-47;VITÓRIA RÉGIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;2.000000;0.00;;;PJ;16.915.082/0001-34;BRAZCARNES PARTICIPACOES SA;2050-06-29;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.498487;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;5123.000000;5134672.73;;;PJ;09.346.601/0001-25;B3 SA - BRASIL, BOLSA, BALCAO;2030-09-18;S;DI1;DI de um dia;100.000000;0.506459;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;981.000000;983883.99;;;PJ;02.286.479/0001-08;LOCALIZA FLEET SA;2030-09-18;S;DI1;DI de um dia;100.000000;0.966605;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;709.000000;712302.02;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.156903;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4793.000000;4815322.38;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.259561;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;275.000000;276280.75;;;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;1.011461;;S;N;
CLASSES - FIF;15.487.311/0001-02;PLURAL CRÉDITO CORPORATIVO FIF RENDA FIXA CRÉDITO PRIVADO LP - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;4232.000000;4225064.46;;;PJ;04.895.728/0001-80;CENTRAIS ELET DO PARA S.A. - CELPA;2032-09-15;S;DI1;DI de um dia;100.000000;0.779721;;S;N;
CLASSES - FIF;15.487.918/0001-84;IBIUNA  HEDGE ST MASTER FIF - CLASSE DE  INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;6530.000000;6552686.79;;2025-12-29;PJ;34.622.881/0001-02;WINITY S.A.;2035-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.873599;;S;N;
CLASSES - FIF;15.487.918/0001-84;IBIUNA  HEDGE ST MASTER FIF - CLASSE DE  INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;1826.000000;1898415.53;;2025-12-29;PJ;25.005.683/0001-09;VERTE SECURIZAD;2032-06-30;S;DI1;DI de um dia;100.000000;1.149999;;S;N;
CLASSES - FIF;15.487.918/0001-84;IBIUNA  HEDGE ST MASTER FIF - CLASSE DE  INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;3222.000000;3243785.03;;2025-12-29;PJ;14.882.295/0001-81;CBO HOLDING S.A;2029-08-28;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
CLASSES - FIF;15.612.416/0001-38;CAPITANIA ALFA FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE  INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;740.000000;739039.20;;;PJ;19.208.022/0001-70;CONCESSIONARIA;2038-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.589999;;S;N;
CLASSES - FIF;15.612.416/0001-38;CAPITANIA ALFA FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE  INVESTIMENTO RENDA FIXA - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;260.000000;260351.19;;;PJ;13.733.490/0001-87;QMC TELECOM;2035-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.658799;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;30611.000000;30560833.68;;2025-12-29;PJ;04.895.728/0001-80;CIA ELETR PARA;2032-09-15;S;DI1;DI de um dia;100.000000;0.678887;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;715.000000;720686.20;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.895397;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;13451.000000;13557972.05;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.985229;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;12651.000000;12776870.35;;2025-12-29;PJ;02.286.479/0001-08;LOCALIZA FLEET;2032-09-09;S;DI1;DI de um dia;100.000000;1.240000;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;22995.000000;23028083.41;;2025-12-29;PJ;09.346.601/0001-25;B3 S/A BRASIL,;2030-09-18;S;DI1;DI de um dia;100.000000;0.449999;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;23477.000000;24355041.91;;2025-12-29;PJ;15.483.161/0001-50;ALSOL ENERGIAS;2027-06-23;S;DI1;DI de um dia;100.000000;0.597238;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;17239.000000;17931660.26;;2025-12-29;PJ;29.198.324/0001-68;ABC BRASIL COME;2026-12-20;S;DI1;DI de um dia;100.000000;0.749999;;S;N;
CLASSES - FIF;15.675.431/0001-25;BRAM FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CORAL - RESP LIMITADA;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;21174.000000;21837731.49;;2025-12-29;PJ;29.198.324/0001-68;ABC BRASIL COME;2026-07-22;S;DI1;DI de um dia;100.000000;1.100000;;S;N;
CLASSES - FIF;15.675.437/0001-00;BRAM FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;20687.000000;20716762.84;;2025-12-29;PJ;09.346.601/0001-25;B3 S/A BRASIL,;2030-09-18;S;DI1;DI de um dia;100.000000;0.449999;;S;N;
CLASSES - FIF;15.675.437/0001-00;BRAM FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;22883.000000;23110673.01;;2025-12-29;PJ;02.286.479/0001-08;LOCALIZA FLEET;2032-09-09;S;DI1;DI de um dia;100.000000;1.240000;;S;N;
CLASSES - FIF;15.675.437/0001-00;BRAM FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2025-09-30;Debêntures;Debênture simples;N;Para negociação;;;;;25417.000000;25619134.31;;2025-12-29;PJ;00.864.214/0001-06;ENERGISA SA;2032-09-15;S;DI1;DI de um dia;100.000000;0.985229;;S;N;
