TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;01.496.940/0001-86;BRAM H INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;4187814;;2026-03-29
CLASSES - FIF;01.496.940/0001-86;BRAM H INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a pagar;;;9871015;;2026-03-29
CLASSES - FIF;01.496.940/0001-86;BRAM H INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a receber;;;12143310;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Ações;2735097;4499826;1837200;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Brazilian Depository Receipt - BDR;;;66946660;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Cotas de Fundos;;;246622008;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;2023100;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Investimento no Exterior;65240622;68711060;68444011;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;208985442;542954717;386954;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Mercado Futuro - Posições vendidas;133604420;329796317;-361566;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Opções - Posições titulares;0;36704250;720207;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;19609762;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;77156512;;2026-03-29
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;77948905;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Ações;21430070;5630634;54010757;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;9279879;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;1666;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;;;-452;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;1467192;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Títulos Públicos;0;0;1065030;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;22781355;;2026-03-29
CLASSES - FIF;01.643.271/0001-28;FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;21915548;;2026-03-29
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;754732;;2026-03-29
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Investimento no Exterior;;;357403124;;2026-03-29
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;3976684;;2026-03-29
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;1321259;;2026-03-29
CLASSES - FIF;01.656.101/0001-88;MCR-PRINCIPAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;367393;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Ações;8677416;4331452;175784744;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;896207;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;10840779;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Disponibilidades;;;11171;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;;;-3807;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Opções - Posições lançadas;;;56235;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Opções - Posições titulares;;;79076;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Operações Compromissadas;;;9914338;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Valores a pagar;;;354239;;2026-03-29
CLASSES - FIF;01.699.688/0001-02;SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA;2025-09-30;Valores a receber;;;1587579;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Ações;5333924;8069229;52350188;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;15484599;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Disponibilidades;;;0;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Operações Compromissadas;;;5975685;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Valores a pagar;;;127973;;2026-03-29
CLASSES - FIF;01.745.808/0001-60;PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Valores a receber;;;17444;;2026-03-29
CLASSES - FIF;02.097.253/0001-50;SAFRA PRIVATE FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA;2025-09-30;Ações;0;0;7387903;;2026-03-29
CLASSES - FIF;02.097.253/0001-50;SAFRA PRIVATE FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;168378;;2026-03-29
CLASSES - FIF;02.343.288/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES MAINÁ;2025-09-30;Cotas de Fundos;;;1074566533;;2026-03-29
CLASSES - FIF;02.343.288/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES MAINÁ;2025-09-30;Operações Compromissadas;;;7405417;;2026-03-29
CLASSES - FIF;02.343.288/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES MAINÁ;2025-09-30;Valores a pagar;;;2410100;;2026-03-29
CLASSES - FIF;02.343.288/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES MAINÁ;2025-09-30;Valores a receber;;;40685;;2026-03-29
CLASSES - FIF;02.436.763/0001-05;SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-09-30;Cotas de Fundos;;;91578064;;2026-03-29
CLASSES - FIF;02.436.763/0001-05;SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-09-30;Disponibilidades;;;4999;;2026-03-29
CLASSES - FIF;02.436.763/0001-05;SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-09-30;Valores a pagar;;;221033;;2026-03-29
CLASSES - FIF;02.436.763/0001-05;SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA;2025-09-30;Valores a receber;;;301297;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Ações;148992;136429;633644;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;37187;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Cotas de Fundos;;;107989;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Disponibilidades;;;10000;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;;;-170;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;167577;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a pagar;;;4065;;2026-03-29
CLASSES - FIF;03.473.193/0001-96;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a receber;;;19526;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações;0;0;678665320;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;1189462113;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;52982488;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;2000;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;21833941;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;412158;;2026-03-29
CLASSES - FIF;03.524.814/0001-13;ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;21914848;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Ações;666770;871273;6611790;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;503360;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;627380;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Compras a termo a receber;;;2811750;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Obrigações por ações e outros TVM recebidos em empréstimo;;;313470;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Operações Compromissadas;;;449944;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Valores a pagar;;;3139639;;2026-03-29
CLASSES - FIF;03.618.010/0001-83;TAGUS FUNDAMENTAL FUNDO DE INVESTIMENTO DE AÇÕES;2025-09-30;Valores a receber;;;52343;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Ações;6811706;12828097;34267693;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;1558798;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Cotas de Fundos;;;845116;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Disponibilidades;;;1000;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;;;-3170;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Mercado Futuro - Posições vendidas;;;2872;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Opções - Posições lançadas;;;60310;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Opções - Posições titulares;;;253065;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;7023195;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Valores a pagar;;;1051376;;2026-03-29
CLASSES - FIF;03.897.077/0001-02;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-09-30;Valores a receber;;;277847;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Ações;967399;2320005;12239729;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Debêntures;;;122827;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Opções - Posições lançadas;;;20267;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Opções - Posições titulares;;;77194;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Operações Compromissadas;;;5408467;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1119702;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a pagar;;;278113;;2026-03-29
CLASSES - FIF;03.986.889/0001-16;MÔNACO FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a receber;;;51914;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Ações;147735;332123;19386541;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;6224718;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Brazilian Depository Receipt - BDR;;;2341632;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;4903187;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Disponibilidades;;;101192;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Investimento no Exterior;;;2308403;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Operações Compromissadas;;;2504365;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Valores a pagar;;;65378;;2026-03-29
CLASSES - FIF;04.068.453/0001-00;WARM FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Valores a receber;;;523332;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Ações;32250532;3336823;242205502;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;159045350;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;15732779;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Disponibilidades;;;13621;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Mercado Futuro - Posições compradas;;;-4653;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Operações Compromissadas;;;1734430;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Valores a pagar;;;19393718;;2026-03-29
CLASSES - FIF;04.073.702/0001-56;SANTANDER IBrX AÇÕES - FIF RESP LIMITADA;2025-09-30;Valores a receber;;;23443876;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Ações;0;0;591;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Cotas de Fundos;;;6286145;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Disponibilidades;;;10000;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;83650;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Valores a pagar;;;11290;;2026-03-29
CLASSES - FIF;04.088.125/0001-76;BRADESCO PRIVATE FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-09-30;Valores a receber;;;3168;;2026-03-29
CLASSES - FIF;04.195.359/0001-12;EXECUTIVE TOP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;266337;1037117;7178689;;2026-03-29
CLASSES - FIF;04.195.359/0001-12;EXECUTIVE TOP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Opções - Posições titulares;;;39512;;2026-03-29
CLASSES - FIF;04.195.359/0001-12;EXECUTIVE TOP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Operações Compromissadas;;;1089524;;2026-03-29
CLASSES - FIF;04.195.359/0001-12;EXECUTIVE TOP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a pagar;;;107022;;2026-03-29
CLASSES - FIF;04.195.359/0001-12;EXECUTIVE TOP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a receber;;;47978;;2026-03-29
CLASSES - FIF;04.320.863/0001-05;FOTON FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;3877194;7352762;50813901;;2026-03-29
CLASSES - FIF;04.320.863/0001-05;FOTON FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;19018172;;2026-03-29
